date,city,statecode,unemployment,housing
2010-10-01,Little Rock,AR,7.2,142656
2010-11-01,Little Rock,AR,7.2,142247
2010-12-01,Little Rock,AR,7.3,141500
2011-01-01,Little Rock,AR,7.4,140277
2011-02-01,Little Rock,AR,7.4,139198
2011-03-01,Little Rock,AR,7.4,138619
2011-04-01,Little Rock,AR,7.4,137877
2011-05-01,Little Rock,AR,7.4,136744
2011-06-01,Little Rock,AR,7.4,135913
2011-07-01,Little Rock,AR,7.3,135591
2011-08-01,Little Rock,AR,7.3,135850
2011-09-01,Little Rock,AR,7.2,135550
2011-10-01,Little Rock,AR,7.1,135227
2011-11-01,Little Rock,AR,7.0,134608
2011-12-01,Little Rock,AR,6.9,134365
2012-01-01,Little Rock,AR,6.8,134583
2012-02-01,Little Rock,AR,6.8,134825
2012-03-01,Little Rock,AR,6.7,135165
2012-04-01,Little Rock,AR,6.7,135579
2012-05-01,Little Rock,AR,6.7,136346
2012-06-01,Little Rock,AR,6.7,136660
2012-07-01,Little Rock,AR,6.7,136676
2012-08-01,Little Rock,AR,6.7,136351
2012-09-01,Little Rock,AR,6.6,136692
2012-10-01,Little Rock,AR,6.6,136966
2012-11-01,Little Rock,AR,6.6,137674
2012-12-01,Little Rock,AR,6.6,138073
2013-01-01,Little Rock,AR,6.5,138255
2013-02-01,Little Rock,AR,6.5,138375
2013-03-01,Little Rock,AR,6.5,138015
2013-04-01,Little Rock,AR,6.5,138041
2013-05-01,Little Rock,AR,6.5,137864
2013-06-01,Little Rock,AR,6.5,138329
2013-07-01,Little Rock,AR,6.4,138719
2013-08-01,Little Rock,AR,6.4,139159
2013-09-01,Little Rock,AR,6.3,139166
2013-10-01,Little Rock,AR,6.2,138877
2013-11-01,Little Rock,AR,6.1,138355
2013-12-01,Little Rock,AR,6.0,137849
2014-01-01,Little Rock,AR,5.9,137683
2014-02-01,Little Rock,AR,5.7,137735
2014-03-01,Little Rock,AR,5.6,138105
2014-04-01,Little Rock,AR,5.5,138246
2014-05-01,Little Rock,AR,5.5,138321
2014-06-01,Little Rock,AR,5.4,138030
2014-07-01,Little Rock,AR,5.3,137746
2014-08-01,Little Rock,AR,5.3,137623
2014-09-01,Little Rock,AR,5.2,137722
2014-10-01,Little Rock,AR,5.2,138244
2014-11-01,Little Rock,AR,5.1,138385
2014-12-01,Little Rock,AR,5.0,138902
2015-01-01,Little Rock,AR,5.0,139094
2015-02-01,Little Rock,AR,5.0,139199
2015-03-01,Little Rock,AR,4.9,138983
2015-04-01,Little Rock,AR,4.8,138738
2015-05-01,Little Rock,AR,4.7,138891
2015-06-01,Little Rock,AR,4.6,139248
2015-07-01,Little Rock,AR,4.5,139757
2015-08-01,Little Rock,AR,4.3,140155
2015-09-01,Little Rock,AR,4.2,140724
2015-10-01,Little Rock,AR,4.0,141404
2015-11-01,Little Rock,AR,3.9,142558
2015-12-01,Little Rock,AR,3.8,143152
2016-01-01,Little Rock,AR,3.7,143613
2016-02-01,Little Rock,AR,3.6,144105
2016-03-01,Little Rock,AR,3.6,144695
2016-04-01,Little Rock,AR,3.5,145192
2016-05-01,Little Rock,AR,3.5,144982
2016-06-01,Little Rock,AR,3.5,144723
2016-07-01,Little Rock,AR,3.5,144337
2016-08-01,Little Rock,AR,3.5,144117
2016-09-01,Little Rock,AR,3.5,143565
2016-10-01,Little Rock,AR,3.4,142557
2016-11-01,Little Rock,AR,3.4,141598
2016-12-01,Little Rock,AR,3.3,141009
2017-01-01,Little Rock,AR,3.3,141155
2017-02-01,Little Rock,AR,3.3,141120
2017-03-01,Little Rock,AR,3.3,141613
2017-04-01,Little Rock,AR,3.3,142064
2017-05-01,Little Rock,AR,3.3,143137
2017-06-01,Little Rock,AR,3.3,143752
2017-07-01,Little Rock,AR,3.3,144401
2017-08-01,Little Rock,AR,3.3,144739
2017-09-01,Little Rock,AR,3.4,145129
2017-10-01,Little Rock,AR,3.4,145757
2017-11-01,Little Rock,AR,3.4,146260
2017-12-01,Little Rock,AR,3.4,146800
2018-01-01,Little Rock,AR,3.4,147111
2018-02-01,Little Rock,AR,3.5,147504
2018-03-01,Little Rock,AR,3.4,147724
2018-04-01,Little Rock,AR,3.4,147787
2018-05-01,Little Rock,AR,3.4,147947
2018-06-01,Little Rock,AR,3.3,148181
2018-07-01,Little Rock,AR,3.3,148627
2018-08-01,Little Rock,AR,3.3,148716
2018-09-01,Little Rock,AR,3.3,149077
2018-10-01,Little Rock,AR,3.3,149340
2018-11-01,Little Rock,AR,3.3,149914
2018-12-01,Little Rock,AR,3.3,150278
2019-01-01,Little Rock,AR,3.4,150642
2019-02-01,Little Rock,AR,3.4,150817
2019-03-01,Little Rock,AR,3.4,150879
2019-04-01,Little Rock,AR,3.3,150896
2019-05-01,Little Rock,AR,3.2,150837
2019-06-01,Little Rock,AR,3.1,150940
2019-07-01,Little Rock,AR,3.1,150878
2019-08-01,Little Rock,AR,3.1,151206
2019-09-01,Little Rock,AR,3.2,151355
2019-10-01,Little Rock,AR,3.2,151544
2019-11-01,Little Rock,AR,3.3,151520
2019-12-01,Little Rock,AR,3.3,151570
2020-01-01,Little Rock,AR,3.3,151578
2003-01-01,Los Angeles,CA,6.2,350975
2003-02-01,Los Angeles,CA,6.3,355663
2003-03-01,Los Angeles,CA,6.3,360843
2003-04-01,Los Angeles,CA,6.4,365346
2003-05-01,Los Angeles,CA,6.5,370410
2003-06-01,Los Angeles,CA,6.5,374600
2003-07-01,Los Angeles,CA,6.6,380536
2003-08-01,Los Angeles,CA,6.6,386811
2003-09-01,Los Angeles,CA,6.5,393427
2003-10-01,Los Angeles,CA,6.4,398823
2003-11-01,Los Angeles,CA,6.3,405370
2003-12-01,Los Angeles,CA,6.2,412686
2004-01-01,Los Angeles,CA,6.2,421833
2004-02-01,Los Angeles,CA,6.2,430437
2004-03-01,Los Angeles,CA,6.2,439089
2004-04-01,Los Angeles,CA,6.1,449084
2004-05-01,Los Angeles,CA,6.1,460650
2004-06-01,Los Angeles,CA,6.0,472138
2004-07-01,Los Angeles,CA,5.9,481619
2004-08-01,Los Angeles,CA,5.8,490185
2004-09-01,Los Angeles,CA,5.7,500225
2004-10-01,Los Angeles,CA,5.7,510197
2004-11-01,Los Angeles,CA,5.6,518425
2004-12-01,Los Angeles,CA,5.5,525820
2005-01-01,Los Angeles,CA,5.5,532245
2005-02-01,Los Angeles,CA,5.4,541571
2005-03-01,Los Angeles,CA,5.3,550079
2005-04-01,Los Angeles,CA,5.1,559003
2005-05-01,Los Angeles,CA,5.0,565357
2005-06-01,Los Angeles,CA,4.8,573545
2005-07-01,Los Angeles,CA,4.7,583089
2005-08-01,Los Angeles,CA,4.7,593745
2005-09-01,Los Angeles,CA,4.7,604338
2005-10-01,Los Angeles,CA,4.7,615762
2005-11-01,Los Angeles,CA,4.8,624893
2005-12-01,Los Angeles,CA,4.8,632501
2006-01-01,Los Angeles,CA,4.7,639338
2006-02-01,Los Angeles,CA,4.7,644744
2006-03-01,Los Angeles,CA,4.6,651203
2006-04-01,Los Angeles,CA,4.5,655165
2006-05-01,Los Angeles,CA,4.5,661503
2006-06-01,Los Angeles,CA,4.4,665659
2006-07-01,Los Angeles,CA,4.4,668890
2006-08-01,Los Angeles,CA,4.3,670464
2006-09-01,Los Angeles,CA,4.3,668300
2006-10-01,Los Angeles,CA,4.3,666979
2006-11-01,Los Angeles,CA,4.4,666730
2006-12-01,Los Angeles,CA,4.4,668813
2007-01-01,Los Angeles,CA,4.5,668485
2007-02-01,Los Angeles,CA,4.5,666782
2007-03-01,Los Angeles,CA,4.6,664516
2007-04-01,Los Angeles,CA,4.6,664647
2007-05-01,Los Angeles,CA,4.6,662993
2007-06-01,Los Angeles,CA,4.7,661123
2007-07-01,Los Angeles,CA,4.7,657273
2007-08-01,Los Angeles,CA,4.8,652276
2007-09-01,Los Angeles,CA,4.9,645914
2007-10-01,Los Angeles,CA,5.1,637456
2007-11-01,Los Angeles,CA,5.2,629823
2007-12-01,Los Angeles,CA,5.4,622302
2008-01-01,Los Angeles,CA,5.5,615752
2008-02-01,Los Angeles,CA,5.7,607160
2008-03-01,Los Angeles,CA,5.9,594460
2008-04-01,Los Angeles,CA,6.1,578814
2008-05-01,Los Angeles,CA,6.4,561935
2008-06-01,Los Angeles,CA,6.7,548061
2008-07-01,Los Angeles,CA,7.1,534282
2008-08-01,Los Angeles,CA,7.4,522011
2008-09-01,Los Angeles,CA,7.8,511782
2008-10-01,Los Angeles,CA,8.2,502336
2008-11-01,Los Angeles,CA,8.6,492031
2008-12-01,Los Angeles,CA,9.1,477862
2009-01-01,Los Angeles,CA,9.6,467559
2009-02-01,Los Angeles,CA,10.0,460828
2009-03-01,Los Angeles,CA,10.3,457144
2009-04-01,Los Angeles,CA,10.6,453098
2009-05-01,Los Angeles,CA,10.8,449528
2009-06-01,Los Angeles,CA,11.0,445668
2009-07-01,Los Angeles,CA,11.1,443432
2009-08-01,Los Angeles,CA,11.2,443336
2009-09-01,Los Angeles,CA,11.3,444457
2009-10-01,Los Angeles,CA,11.4,446058
2009-11-01,Los Angeles,CA,11.5,448255
2009-12-01,Los Angeles,CA,11.6,452386
2010-01-01,Los Angeles,CA,11.7,453102
2010-02-01,Los Angeles,CA,11.8,451015
2010-03-01,Los Angeles,CA,11.8,450675
2010-04-01,Los Angeles,CA,11.8,451922
2010-05-01,Los Angeles,CA,11.8,456019
2010-06-01,Los Angeles,CA,11.8,454502
2010-07-01,Los Angeles,CA,11.8,452886
2010-08-01,Los Angeles,CA,11.9,449225
2010-09-01,Los Angeles,CA,11.9,446362
2010-10-01,Los Angeles,CA,11.9,443114
2010-11-01,Los Angeles,CA,11.9,438648
2010-12-01,Los Angeles,CA,11.8,436095
2011-01-01,Los Angeles,CA,11.7,434521
2011-02-01,Los Angeles,CA,11.6,434217
2011-03-01,Los Angeles,CA,11.5,431801
2011-04-01,Los Angeles,CA,11.5,429186
2011-05-01,Los Angeles,CA,11.5,423864
2011-06-01,Los Angeles,CA,11.5,423079
2011-07-01,Los Angeles,CA,11.6,421883
2011-08-01,Los Angeles,CA,11.5,420670
2011-09-01,Los Angeles,CA,11.4,417681
2011-10-01,Los Angeles,CA,11.3,414477
2011-11-01,Los Angeles,CA,11.2,414253
2011-12-01,Los Angeles,CA,11.0,412921
2012-01-01,Los Angeles,CA,10.8,412501
2012-02-01,Los Angeles,CA,10.7,411508
2012-03-01,Los Angeles,CA,10.6,410989
2012-04-01,Los Angeles,CA,10.5,411106
2012-05-01,Los Angeles,CA,10.4,412785
2012-06-01,Los Angeles,CA,10.3,415094
2012-07-01,Los Angeles,CA,10.2,417800
2012-08-01,Los Angeles,CA,10.0,420261
2012-09-01,Los Angeles,CA,9.9,423957
2012-10-01,Los Angeles,CA,9.8,429768
2012-11-01,Los Angeles,CA,9.7,434953
2012-12-01,Los Angeles,CA,9.6,442097
2013-01-01,Los Angeles,CA,9.5,447384
2013-02-01,Los Angeles,CA,9.4,456289
2013-03-01,Los Angeles,CA,9.3,465315
2013-04-01,Los Angeles,CA,9.2,476370
2013-05-01,Los Angeles,CA,9.2,485363
2013-06-01,Los Angeles,CA,9.1,494229
2013-07-01,Los Angeles,CA,9.0,503149
2013-08-01,Los Angeles,CA,8.9,514609
2013-09-01,Los Angeles,CA,8.8,524456
2013-10-01,Los Angeles,CA,8.6,531213
2013-11-01,Los Angeles,CA,8.5,536009
2013-12-01,Los Angeles,CA,8.3,538570
2014-01-01,Los Angeles,CA,8.2,542887
2014-02-01,Los Angeles,CA,8.0,543409
2014-03-01,Los Angeles,CA,7.9,545059
2014-04-01,Los Angeles,CA,7.8,544735
2014-05-01,Los Angeles,CA,7.7,546314
2014-06-01,Los Angeles,CA,7.6,547050
2014-07-01,Los Angeles,CA,7.6,549983
2014-08-01,Los Angeles,CA,7.5,549639
2014-09-01,Los Angeles,CA,7.4,550025
2014-10-01,Los Angeles,CA,7.3,550013
2014-11-01,Los Angeles,CA,7.1,553467
2014-12-01,Los Angeles,CA,7.0,556951
2015-01-01,Los Angeles,CA,6.9,561590
2015-02-01,Los Angeles,CA,6.7,566492
2015-03-01,Los Angeles,CA,6.6,571286
2015-04-01,Los Angeles,CA,6.5,573043
2015-05-01,Los Angeles,CA,6.3,576090
2015-06-01,Los Angeles,CA,6.2,579063
2015-07-01,Los Angeles,CA,6.0,581441
2015-08-01,Los Angeles,CA,5.8,584333
2015-09-01,Los Angeles,CA,5.7,587357
2015-10-01,Los Angeles,CA,5.5,592334
2015-11-01,Los Angeles,CA,5.4,596172
2015-12-01,Los Angeles,CA,5.3,601969
2016-01-01,Los Angeles,CA,5.2,605342
2016-02-01,Los Angeles,CA,5.1,609469
2016-03-01,Los Angeles,CA,5.1,611947
2016-04-01,Los Angeles,CA,5.0,618358
2016-05-01,Los Angeles,CA,5.0,622590
2016-06-01,Los Angeles,CA,5.0,627448
2016-07-01,Los Angeles,CA,5.0,629855
2016-08-01,Los Angeles,CA,4.9,634132
2016-09-01,Los Angeles,CA,4.9,639235
2016-10-01,Los Angeles,CA,4.9,644881
2016-11-01,Los Angeles,CA,4.8,647970
2016-12-01,Los Angeles,CA,4.8,649832
2017-01-01,Los Angeles,CA,4.7,653277
2017-02-01,Los Angeles,CA,4.6,656236
2017-03-01,Los Angeles,CA,4.6,659856
2017-04-01,Los Angeles,CA,4.5,662202
2017-05-01,Los Angeles,CA,4.5,667009
2017-06-01,Los Angeles,CA,4.5,671016
2017-07-01,Los Angeles,CA,4.4,675688
2017-08-01,Los Angeles,CA,4.4,679804
2017-09-01,Los Angeles,CA,4.4,683906
2017-10-01,Los Angeles,CA,4.3,687621
2017-11-01,Los Angeles,CA,4.3,693989
2017-12-01,Los Angeles,CA,4.3,700408
2018-01-01,Los Angeles,CA,4.3,706585
2018-02-01,Los Angeles,CA,4.3,712253
2018-03-01,Los Angeles,CA,4.3,718436
2018-04-01,Los Angeles,CA,4.3,722810
2018-05-01,Los Angeles,CA,4.2,724905
2018-06-01,Los Angeles,CA,4.2,726338
2018-07-01,Los Angeles,CA,4.2,729488
2018-08-01,Los Angeles,CA,4.2,732087
2018-09-01,Los Angeles,CA,4.2,734391
2018-10-01,Los Angeles,CA,4.2,736062
2018-11-01,Los Angeles,CA,4.3,738187
2018-12-01,Los Angeles,CA,4.3,738908
2019-01-01,Los Angeles,CA,4.3,740049
2019-02-01,Los Angeles,CA,4.2,736409
2019-03-01,Los Angeles,CA,4.2,732940
2019-04-01,Los Angeles,CA,4.2,729708
2019-05-01,Los Angeles,CA,4.1,730758
2019-06-01,Los Angeles,CA,4.1,732880
2019-07-01,Los Angeles,CA,4.1,734480
2019-08-01,Los Angeles,CA,4.0,737053
2019-09-01,Los Angeles,CA,4.0,740464
2019-10-01,Los Angeles,CA,4.0,745199
2019-11-01,Los Angeles,CA,4.0,749767
2019-12-01,Los Angeles,CA,4.0,756579
2020-01-01,Los Angeles,CA,3.9,764023
2003-01-01,Madison,WI,3.9,176046
2003-02-01,Madison,WI,3.9,176675
2003-03-01,Madison,WI,4.0,177341
2003-04-01,Madison,WI,4.0,177957
2003-05-01,Madison,WI,4.1,178697
2003-06-01,Madison,WI,4.1,179480
2003-07-01,Madison,WI,4.1,180444
2003-08-01,Madison,WI,4.1,181950
2003-09-01,Madison,WI,4.0,183766
2003-10-01,Madison,WI,3.9,185874
2003-11-01,Madison,WI,3.8,187182
2003-12-01,Madison,WI,3.7,188388
2004-01-01,Madison,WI,3.6,189329
2004-02-01,Madison,WI,3.6,190847
2004-03-01,Madison,WI,3.6,192164
2004-04-01,Madison,WI,3.5,193491
2004-05-01,Madison,WI,3.5,195004
2004-06-01,Madison,WI,3.5,196899
2004-07-01,Madison,WI,3.4,199021
2004-08-01,Madison,WI,3.4,200372
2004-09-01,Madison,WI,3.4,201601
2004-10-01,Madison,WI,3.3,202533
2004-11-01,Madison,WI,3.3,204168
2004-12-01,Madison,WI,3.3,205749
2005-01-01,Madison,WI,3.3,207488
2005-02-01,Madison,WI,3.3,208820
2005-03-01,Madison,WI,3.3,210906
2005-04-01,Madison,WI,3.3,213060
2005-05-01,Madison,WI,3.3,215205
2005-06-01,Madison,WI,3.3,216626
2005-07-01,Madison,WI,3.3,218065
2005-08-01,Madison,WI,3.4,219695
2005-09-01,Madison,WI,3.4,221116
2005-10-01,Madison,WI,3.4,222323
2005-11-01,Madison,WI,3.4,223389
2005-12-01,Madison,WI,3.4,224447
2006-01-01,Madison,WI,3.5,225527
2006-02-01,Madison,WI,3.5,226699
2006-03-01,Madison,WI,3.5,227214
2006-04-01,Madison,WI,3.5,227682
2006-05-01,Madison,WI,3.5,227926
2006-06-01,Madison,WI,3.5,228794
2006-07-01,Madison,WI,3.5,229096
2006-08-01,Madison,WI,3.5,229362
2006-09-01,Madison,WI,3.5,229423
2006-10-01,Madison,WI,3.5,229644
2006-11-01,Madison,WI,3.6,229856
2006-12-01,Madison,WI,3.6,229999
2007-01-01,Madison,WI,3.7,230828
2007-02-01,Madison,WI,3.7,231679
2007-03-01,Madison,WI,3.7,232692
2007-04-01,Madison,WI,3.7,232872
2007-05-01,Madison,WI,3.7,232809
2007-06-01,Madison,WI,3.8,232392
2007-07-01,Madison,WI,3.7,232143
2007-08-01,Madison,WI,3.7,231889
2007-09-01,Madison,WI,3.7,232101
2007-10-01,Madison,WI,3.7,232735
2007-11-01,Madison,WI,3.6,233639
2007-12-01,Madison,WI,3.6,234061
2008-01-01,Madison,WI,3.5,232777
2008-02-01,Madison,WI,3.4,230875
2008-03-01,Madison,WI,3.4,229112
2008-04-01,Madison,WI,3.4,228346
2008-05-01,Madison,WI,3.4,227908
2008-06-01,Madison,WI,3.5,227559
2008-07-01,Madison,WI,3.6,227421
2008-08-01,Madison,WI,3.7,227121
2008-09-01,Madison,WI,3.9,226460
2008-10-01,Madison,WI,4.1,225089
2008-11-01,Madison,WI,4.4,223029
2008-12-01,Madison,WI,4.7,221636
2009-01-01,Madison,WI,5.1,221027
2009-02-01,Madison,WI,5.4,221165
2009-03-01,Madison,WI,5.8,220792
2009-04-01,Madison,WI,6.0,220887
2009-05-01,Madison,WI,6.2,220714
2009-06-01,Madison,WI,6.4,220488
2009-07-01,Madison,WI,6.5,220066
2009-08-01,Madison,WI,6.6,220312
2009-09-01,Madison,WI,6.7,220705
2009-10-01,Madison,WI,6.8,220872
2009-11-01,Madison,WI,6.8,221253
2009-12-01,Madison,WI,6.8,221740
2010-01-01,Madison,WI,6.8,222455
2010-02-01,Madison,WI,6.7,222731
2010-03-01,Madison,WI,6.6,222763
2010-04-01,Madison,WI,6.5,221773
2010-05-01,Madison,WI,6.4,221113
2010-06-01,Madison,WI,6.3,220385
2010-07-01,Madison,WI,6.3,219623
2010-08-01,Madison,WI,6.3,218104
2010-09-01,Madison,WI,6.2,216662
2010-10-01,Madison,WI,6.2,216227
2010-11-01,Madison,WI,6.1,215828
2010-12-01,Madison,WI,6.0,215146
2011-01-01,Madison,WI,5.9,214216
2011-02-01,Madison,WI,5.9,213391
2011-03-01,Madison,WI,5.8,213152
2011-04-01,Madison,WI,5.8,212592
2011-05-01,Madison,WI,5.8,211746
2011-06-01,Madison,WI,5.8,210925
2011-07-01,Madison,WI,5.8,210497
2011-08-01,Madison,WI,5.7,210419
2011-09-01,Madison,WI,5.7,210133
2011-10-01,Madison,WI,5.6,209365
2011-11-01,Madison,WI,5.5,208697
2011-12-01,Madison,WI,5.4,208110
2012-01-01,Madison,WI,5.3,207626
2012-02-01,Madison,WI,5.3,207268
2012-03-01,Madison,WI,5.2,206545
2012-04-01,Madison,WI,5.3,206846
2012-05-01,Madison,WI,5.3,207225
2012-06-01,Madison,WI,5.3,207736
2012-07-01,Madison,WI,5.3,207490
2012-08-01,Madison,WI,5.2,207448
2012-09-01,Madison,WI,5.2,207554
2012-10-01,Madison,WI,5.2,207566
2012-11-01,Madison,WI,5.1,207535
2012-12-01,Madison,WI,5.2,207514
2013-01-01,Madison,WI,5.2,208391
2013-02-01,Madison,WI,5.2,209513
2013-03-01,Madison,WI,5.1,210992
2013-04-01,Madison,WI,5.1,211711
2013-05-01,Madison,WI,5.0,212211
2013-06-01,Madison,WI,5.0,212960
2013-07-01,Madison,WI,5.0,214396
2013-08-01,Madison,WI,4.9,215591
2013-09-01,Madison,WI,4.9,217086
2013-10-01,Madison,WI,4.8,218626
2013-11-01,Madison,WI,4.7,220311
2013-12-01,Madison,WI,4.6,221462
2014-01-01,Madison,WI,4.4,221385
2014-02-01,Madison,WI,4.3,220484
2014-03-01,Madison,WI,4.2,220549
2014-04-01,Madison,WI,4.1,221314
2014-05-01,Madison,WI,4.0,223357
2014-06-01,Madison,WI,3.9,224436
2014-07-01,Madison,WI,3.9,225247
2014-08-01,Madison,WI,3.8,225671
2014-09-01,Madison,WI,3.7,225604
2014-10-01,Madison,WI,3.6,225679
2014-11-01,Madison,WI,3.6,225573
2014-12-01,Madison,WI,3.5,226114
2015-01-01,Madison,WI,3.5,226782
2015-02-01,Madison,WI,3.5,228418
2015-03-01,Madison,WI,3.5,229899
2015-04-01,Madison,WI,3.5,231334
2015-05-01,Madison,WI,3.4,231711
2015-06-01,Madison,WI,3.4,231697
2015-07-01,Madison,WI,3.3,231815
2015-08-01,Madison,WI,3.3,232157
2015-09-01,Madison,WI,3.2,232807
2015-10-01,Madison,WI,3.2,233501
2015-11-01,Madison,WI,3.2,234456
2015-12-01,Madison,WI,3.2,235467
2016-01-01,Madison,WI,3.2,237113
2016-02-01,Madison,WI,3.1,238684
2016-03-01,Madison,WI,3.1,238239
2016-04-01,Madison,WI,3.0,237246
2016-05-01,Madison,WI,3.0,236071
2016-06-01,Madison,WI,3.0,237534
2016-07-01,Madison,WI,2.9,239387
2016-08-01,Madison,WI,2.9,241884
2016-09-01,Madison,WI,2.9,244193
2016-10-01,Madison,WI,2.9,246517
2016-11-01,Madison,WI,2.8,248560
2016-12-01,Madison,WI,2.8,250671
2017-01-01,Madison,WI,2.7,251691
2017-02-01,Madison,WI,2.6,252349
2017-03-01,Madison,WI,2.6,253736
2017-04-01,Madison,WI,2.5,256320
2017-05-01,Madison,WI,2.5,258937
2017-06-01,Madison,WI,2.5,260702
2017-07-01,Madison,WI,2.5,261810
2017-08-01,Madison,WI,2.4,262723
2017-09-01,Madison,WI,2.4,263479
2017-10-01,Madison,WI,2.4,264141
2017-11-01,Madison,WI,2.3,265197
2017-12-01,Madison,WI,2.3,265702
2018-01-01,Madison,WI,2.3,267186
2018-02-01,Madison,WI,2.3,268090
2018-03-01,Madison,WI,2.3,270189
2018-04-01,Madison,WI,2.3,271368
2018-05-01,Madison,WI,2.3,273809
2018-06-01,Madison,WI,2.3,275098
2018-07-01,Madison,WI,2.3,276601
2018-08-01,Madison,WI,2.3,277300
2018-09-01,Madison,WI,2.3,278592
2018-10-01,Madison,WI,2.3,279438
2018-11-01,Madison,WI,2.3,280499
2018-12-01,Madison,WI,2.3,281527
2019-01-01,Madison,WI,2.3,282869
2019-02-01,Madison,WI,2.2,284388
2019-03-01,Madison,WI,2.2,285120
2019-04-01,Madison,WI,2.2,285841
2019-05-01,Madison,WI,2.2,285824
2019-06-01,Madison,WI,2.2,286588
2019-07-01,Madison,WI,2.3,287437
2019-08-01,Madison,WI,2.4,288875
2019-09-01,Madison,WI,2.5,289967
2019-10-01,Madison,WI,2.5,291449
2019-11-01,Madison,WI,2.5,292608
2019-12-01,Madison,WI,2.5,294064
2020-01-01,Madison,WI,2.6,295010
2003-01-01,Manchester,NH,4.2,198789
2003-02-01,Manchester,NH,4.2,201294
2003-03-01,Manchester,NH,4.2,203740
2003-04-01,Manchester,NH,4.2,205523
2003-05-01,Manchester,NH,4.2,207719
2003-06-01,Manchester,NH,4.2,209783
2003-07-01,Manchester,NH,4.2,212164
2003-08-01,Manchester,NH,4.2,213792
2003-09-01,Manchester,NH,4.1,215687
2003-10-01,Manchester,NH,4.1,217326
2003-11-01,Manchester,NH,4.0,219109
2003-12-01,Manchester,NH,3.9,220774
2004-01-01,Manchester,NH,3.8,222710
2004-02-01,Manchester,NH,3.7,224653
2004-03-01,Manchester,NH,3.7,226610
2004-04-01,Manchester,NH,3.6,228821
2004-05-01,Manchester,NH,3.6,231161
2004-06-01,Manchester,NH,3.6,233666
2004-07-01,Manchester,NH,3.5,235831
2004-08-01,Manchester,NH,3.5,238264
2004-09-01,Manchester,NH,3.5,240291
2004-10-01,Manchester,NH,3.5,242247
2004-11-01,Manchester,NH,3.5,243950
2004-12-01,Manchester,NH,3.5,245559
2005-01-01,Manchester,NH,3.5,246958
2005-02-01,Manchester,NH,3.5,249039
2005-03-01,Manchester,NH,3.5,251214
2005-04-01,Manchester,NH,3.5,253904
2005-05-01,Manchester,NH,3.5,255257
2005-06-01,Manchester,NH,3.5,256626
2005-07-01,Manchester,NH,3.5,257558
2005-08-01,Manchester,NH,3.5,259092
2005-09-01,Manchester,NH,3.5,260254
2005-10-01,Manchester,NH,3.5,261275
2005-11-01,Manchester,NH,3.4,262095
2005-12-01,Manchester,NH,3.4,263100
2006-01-01,Manchester,NH,3.4,263840
2006-02-01,Manchester,NH,3.4,263737
2006-03-01,Manchester,NH,3.3,263554
2006-04-01,Manchester,NH,3.3,262796
2006-05-01,Manchester,NH,3.4,262923
2006-06-01,Manchester,NH,3.4,262143
2006-07-01,Manchester,NH,3.5,261551
2006-08-01,Manchester,NH,3.5,259658
2006-09-01,Manchester,NH,3.6,258145
2006-10-01,Manchester,NH,3.6,256743
2006-11-01,Manchester,NH,3.7,255841
2006-12-01,Manchester,NH,3.7,254693
2007-01-01,Manchester,NH,3.6,253322
2007-02-01,Manchester,NH,3.6,252039
2007-03-01,Manchester,NH,3.5,251232
2007-04-01,Manchester,NH,3.5,250284
2007-05-01,Manchester,NH,3.5,249716
2007-06-01,Manchester,NH,3.5,248665
2007-07-01,Manchester,NH,3.5,247670
2007-08-01,Manchester,NH,3.5,246827
2007-09-01,Manchester,NH,3.5,246427
2007-10-01,Manchester,NH,3.5,246169
2007-11-01,Manchester,NH,3.5,245018
2007-12-01,Manchester,NH,3.5,244021
2008-01-01,Manchester,NH,3.5,241206
2008-02-01,Manchester,NH,3.5,238803
2008-03-01,Manchester,NH,3.5,235383
2008-04-01,Manchester,NH,3.5,233770
2008-05-01,Manchester,NH,3.5,230679
2008-06-01,Manchester,NH,3.6,228241
2008-07-01,Manchester,NH,3.7,226022
2008-08-01,Manchester,NH,3.8,224701
2008-09-01,Manchester,NH,3.9,222675
2008-10-01,Manchester,NH,4.2,219818
2008-11-01,Manchester,NH,4.4,217498
2008-12-01,Manchester,NH,4.8,215028
2009-01-01,Manchester,NH,5.2,215653
2009-02-01,Manchester,NH,5.6,215816
2009-03-01,Manchester,NH,5.9,216394
2009-04-01,Manchester,NH,6.2,214697
2009-05-01,Manchester,NH,6.4,214220
2009-06-01,Manchester,NH,6.5,214410
2009-07-01,Manchester,NH,6.6,214399
2009-08-01,Manchester,NH,6.6,214169
2009-09-01,Manchester,NH,6.6,214129
2009-10-01,Manchester,NH,6.6,215057
2009-11-01,Manchester,NH,6.6,215870
2009-12-01,Manchester,NH,6.6,216739
2010-01-01,Manchester,NH,6.7,216620
2010-02-01,Manchester,NH,6.6,216571
2010-03-01,Manchester,NH,6.4,216820
2010-04-01,Manchester,NH,6.3,216901
2010-05-01,Manchester,NH,6.2,216924
2010-06-01,Manchester,NH,6.1,216439
2010-07-01,Manchester,NH,6.0,216218
2010-08-01,Manchester,NH,5.9,215453
2010-09-01,Manchester,NH,5.8,214563
2010-10-01,Manchester,NH,5.7,213159
2010-11-01,Manchester,NH,5.6,212000
2010-12-01,Manchester,NH,5.6,211000
2011-01-01,Manchester,NH,5.5,209466
2011-02-01,Manchester,NH,5.4,207955
2011-03-01,Manchester,NH,5.4,206124
