date,region_id,city,statecode,unemployment,housing,deltunemp,detastocks,threem,threed,time,,,,
8/1/2007,17762,Detroit,MI,7.3,0,0.1,-39.5,11/1/2007,0,55,,,,
9/1/2007,17762,Detroit,MI,7.4,0,0.1,133.4,12/1/2007,0,56,,,,
10/1/2007,17762,Detroit,MI,7.5,0,0.1,144.9,1/1/2008,0,57,,,,
11/1/2007,17762,Detroit,MI,7.4,0,-0.1,-190.9,2/1/2008,0,58,,,,
12/1/2007,17762,Detroit,MI,7.4,0,0,-96.4,3/1/2008,0,59,,,,
1/1/2008,17762,Detroit,MI,7.3,0,-0.1,-53,4/1/2008,0,60,,,,
2/1/2008,17762,Detroit,MI,7.2,0,-0.1,-396.4,5/1/2008,0,61,,,,
3/1/2008,17762,Detroit,MI,7.3,0,0.1,49.9,6/1/2008,0,62,,,,
4/1/2008,17762,Detroit,MI,7.5,0,0.2,136.2,7/1/2008,0,63,,,,
5/1/2008,17762,Detroit,MI,7.7,0,0.2,-16.3,8/1/2008,0,64,,,,
6/1/2008,17762,Detroit,MI,7.9,0,0.2,-228.6,9/1/2008,0,65,,,,
7/1/2008,17762,Detroit,MI,8.2,0,0.3,-294.4,10/1/2008,0,66,,,,
8/1/2008,17762,Detroit,MI,8.4,0,0.2,62.5,11/1/2008,0,67,,,,
9/1/2008,17762,Detroit,MI,8.7,0,0.3,-409.4,12/1/2008,0,68,,,,
10/1/2008,17762,Detroit,MI,9.1,0,0.4,-515.4,1/1/2009,0,69,,,,
11/1/2008,17762,Detroit,MI,9.7,0,0.6,-216.7,2/1/2009,0,70,,,,
12/1/2008,17762,Detroit,MI,10.3,0,0.6,-211.8,3/1/2009,22839,71,,,,
1/1/2009,17762,Detroit,MI,11.7,0,1.4,-83.9,4/1/2009,22306,72,,,,
2/1/2009,17762,Detroit,MI,12.9,0,1.2,-207.9,5/1/2009,21898,73,,,,
3/1/2009,17762,Detroit,MI,14,22839,1.1,-49,6/1/2009,21079,74,,,,
4/1/2009,17762,Detroit,MI,15,22306,1,179.1,7/1/2009,20676,75,,,,
5/1/2009,17762,Detroit,MI,15.7,21898,0.7,182,8/1/2009,20349,76,,,,
6/1/2009,17762,Detroit,MI,16.4,21079,0.7,18.8,9/1/2009,20099,77,,,,
7/1/2009,17762,Detroit,MI,16.2,20676,-0.2,269.9,10/1/2009,19633,78,,,,
8/1/2009,17762,Detroit,MI,16.1,20349,-0.1,156,11/1/2009,19185,79,,,,
9/1/2009,17762,Detroit,MI,15.9,20099,-0.2,88.5,12/1/2009,18817,80,,,,
10/1/2009,17762,Detroit,MI,15.7,19633,-0.2,22.7,1/1/2010,18432,81,,,,
11/1/2009,17762,Detroit,MI,15.5,19185,-0.2,129.6,2/1/2010,18110,82,,,,
12/1/2009,17762,Detroit,MI,15.4,18817,-0.1,174.6,3/1/2010,17818,83,,,,
1/1/2010,17762,Detroit,MI,15.3,18432,-0.1,25.3,4/1/2010,17852,84,,,,
2/1/2010,17762,Detroit,MI,15.1,18110,-0.2,-64.6,5/1/2010,17952,85,,,,
3/1/2010,17762,Detroit,MI,14.9,17818,-0.2,232.9,6/1/2010,18196,86,,,,
4/1/2010,17762,Detroit,MI,14.6,17852,-0.3,99.4,7/1/2010,18001,87,,,,
5/1/2010,17762,Detroit,MI,14.3,17952,-0.3,-261.8,8/1/2010,17680,88,,,,
6/1/2010,17762,Detroit,MI,13.9,18196,-0.4,-261.8,9/1/2010,17212,89,,,,
7/1/2010,17762,Detroit,MI,13.6,18001,-0.3,213.9,10/1/2010,17053,90,,,,
8/1/2010,17762,Detroit,MI,13.4,17680,-0.2,72.9,11/1/2010,16940,91,,,,
9/1/2010,17762,Detroit,MI,13.2,17212,-0.2,72.8,12/1/2010,16839,92,,,,
10/1/2010,17762,Detroit,MI,12.9,17053,-0.3,188.8,1/1/2011,16740,93,,,,
11/1/2010,17762,Detroit,MI,12.7,16940,-0.2,6.3,2/1/2011,16679,94,,,,
12/1/2010,17762,Detroit,MI,12.3,16839,-0.4,231.1,3/1/2011,16534,95,,,,
1/1/2011,17762,Detroit,MI,12,16740,-0.3,153.4,4/1/2011,16123,96,,,,
2/1/2011,17762,Detroit,MI,11.8,16679,-0.2,153.4,5/1/2011,15609,97,,,,
3/1/2011,17762,Detroit,MI,11.7,16534,-0.1,26.1,6/1/2011,14976,98,,,,
4/1/2011,17762,Detroit,MI,11.7,16123,0,193.6,7/1/2011,14426,99,,,,
5/1/2011,17762,Detroit,MI,11.7,15609,0,-76.6,8/1/2011,14143,100,,,,
6/1/2011,17762,Detroit,MI,11.7,14976,0,-76.6,9/1/2011,14068,101,,,,
7/1/2011,17762,Detroit,MI,11.6,14426,-0.1,-84.2,10/1/2011,14057,102,,,,
8/1/2011,17762,Detroit,MI,11.4,14143,-0.2,-224.8,11/1/2011,14025,103,,,,
9/1/2011,17762,Detroit,MI,11.2,14068,-0.2,-328.7,12/1/2011,13938,104,,,,
10/1/2011,17762,Detroit,MI,10.8,14057,-0.4,218.2,1/1/2012,13964,105,,,,
11/1/2011,17762,Detroit,MI,10.5,14025,-0.3,218.2,2/1/2012,13866,106,,,,
12/1/2011,17762,Detroit,MI,10.3,13938,-0.2,67.2,3/1/2012,13864,107,,,,
1/1/2012,17762,Detroit,MI,10.1,13964,-0.2,147.9,4/1/2012,13857,108,,,,
2/1/2012,17762,Detroit,MI,10,13866,-0.1,207,5/1/2012,13980,109,,,,
3/1/2012,17762,Detroit,MI,10,13864,0,147.8,6/1/2012,14159,110,,,,
4/1/2012,17762,Detroit,MI,10.1,13857,0.1,-142.6,7/1/2012,14415,111,,,,
5/1/2012,17762,Detroit,MI,10.1,13980,0,-142.6,8/1/2012,14465,112,,,,
6/1/2012,17762,Detroit,MI,10.2,14159,0.1,78.5,9/1/2012,14480,113,,,,
7/1/2012,17762,Detroit,MI,10.1,14415,-0.1,71.3,10/1/2012,14420,114,,,,
8/1/2012,17762,Detroit,MI,10.1,14465,0,71.3,11/1/2012,14439,115,,,,
9/1/2012,17762,Detroit,MI,10.1,14480,0,34.1,12/1/2012,14440,116,,,,
10/1/2012,17762,Detroit,MI,10.1,14420,0,34.1,1/1/2013,14409,117,,,,
11/1/2012,17762,Detroit,MI,10.1,14439,0,-53.5,2/1/2013,14484,118,,,,
12/1/2012,17762,Detroit,MI,10.1,14440,0,73.1,3/1/2013,14616,119,,,,
1/1/2013,17762,Detroit,MI,10.1,14409,0,73.1,4/1/2013,14822,120,,,,
2/1/2013,17762,Detroit,MI,10,14484,-0.1,282.7,5/1/2013,15019,121,,,,
3/1/2013,17762,Detroit,MI,9.9,14616,-0.1,189.7,6/1/2013,15194,122,,,,
4/1/2013,17762,Detroit,MI,9.8,14822,-0.1,119.7,7/1/2013,15377,123,,,,
5/1/2013,17762,Detroit,MI,9.8,15019,0,123,8/1/2013,15591,124,,,,
6/1/2013,17762,Detroit,MI,9.7,15194,-0.1,95.7,9/1/2013,15841,125,,,,
7/1/2013,17762,Detroit,MI,9.8,15377,0.1,95.7,10/1/2013,16085,126,,,,
8/1/2013,17762,Detroit,MI,9.7,15591,-0.1,-166.9,11/1/2013,16296,127,,,,
9/1/2013,17762,Detroit,MI,9.7,15841,0,166.9,12/1/2013,16556,128,,,,
10/1/2013,17762,Detroit,MI,9.5,16085,-0.2,166.9,1/1/2014,16827,129,,,,
11/1/2013,17762,Detroit,MI,9.4,16296,-0.1,231.3,2/1/2014,17024,130,,,,
12/1/2013,17762,Detroit,MI,9.2,16556,-0.2,90.5,3/1/2014,17149,131,,,,
1/1/2014,17762,Detroit,MI,8.5,16827,-0.7,90.5,4/1/2014,17351,132,,,,
2/1/2014,17762,Detroit,MI,8.4,17024,-0.1,-445.4,5/1/2014,17621,133,,,,
3/1/2014,17762,Detroit,MI,8.4,17149,0,415.8,6/1/2014,17913,134,,,,
4/1/2014,17762,Detroit,MI,8.2,17351,-0.2,154.8,7/1/2014,18130,135,,,,
5/1/2014,17762,Detroit,MI,8.1,17621,-0.1,11.8,8/1/2014,18435,136,,,,
6/1/2014,17762,Detroit,MI,7.9,17913,-0.2,30.7,9/1/2014,18777,137,,,,
7/1/2014,17762,Detroit,MI,7.8,18130,-0.1,30.7,10/1/2014,19131,138,,,,
8/1/2014,17762,Detroit,MI,7.6,18435,-0.2,167.3,11/1/2014,19367,139,,,,
9/1/2014,17762,Detroit,MI,7.4,18777,-0.2,62.7,12/1/2014,19520,140,,,,
10/1/2014,17762,Detroit,MI,7.2,19131,-0.2,62.7,1/1/2015,19665,141,,,,
11/1/2014,17762,Detroit,MI,7,19367,-0.2,129.8,2/1/2015,20035,142,,,,
12/1/2014,17762,Detroit,MI,6.7,19520,-0.3,129.8,3/1/2015,20563,143,,,,
1/1/2015,17762,Detroit,MI,6.5,19665,-0.2,-91.8,4/1/2015,20899,144,,,,
2/1/2015,17762,Detroit,MI,6.4,20035,-0.1,-113.7,5/1/2015,20860,145,,,,
3/1/2015,17762,Detroit,MI,6.3,20563,-0.1,233.1,6/1/2015,20683,146,,,,
4/1/2015,17762,Detroit,MI,6.2,20899,-0.1,38.1,7/1/2015,20649,147,,,,
5/1/2015,17762,Detroit,MI,6.1,20860,-0.1,105.8,8/1/2015,20658,148,,,,
6/1/2015,17762,Detroit,MI,5.9,20683,-0.2,-119.3,9/1/2015,20587,149,,,,
7/1/2015,17762,Detroit,MI,5.7,20649,-0.2,13.8,10/1/2015,20586,150,,,,
8/1/2015,17762,Detroit,MI,5.6,20658,-0.1,-327.7,11/1/2015,20805,151,,,,
9/1/2015,17762,Detroit,MI,5.4,20587,-0.2,-327.7,12/1/2015,21205,152,,,,
10/1/2015,17762,Detroit,MI,5.3,20586,-0.1,509.7,1/1/2016,21667,153,,,,
11/1/2015,17762,Detroit,MI,5.2,20805,-0.1,42.5,2/1/2016,21984,154,,,,
12/1/2015,17762,Detroit,MI,5.2,21205,0,42.5,3/1/2016,22001,155,,,,
1/1/2016,17762,Detroit,MI,5.2,21667,0,-259.4,4/1/2016,22040,156,,,,
2/1/2016,17762,Detroit,MI,5.2,21984,0,-259.4,5/1/2016,22254,157,,,,
3/1/2016,17762,Detroit,MI,5.2,22001,0,455.1,6/1/2016,22734,158,,,,
4/1/2016,17762,Detroit,MI,5.3,22040,0.1,106.3,7/1/2016,23155,159,,,,
5/1/2016,17762,Detroit,MI,5.3,22254,0,38,8/1/2016,23502,160,,,,
6/1/2016,17762,Detroit,MI,5.3,22734,0,38,9/1/2016,23933,161,,,,
7/1/2016,17762,Detroit,MI,5.3,23155,0,162.4,10/1/2016,24431,162,,,,
8/1/2016,17762,Detroit,MI,5.4,23502,0.1,95.9,11/1/2016,24864,163,,,,
9/1/2016,17762,Detroit,MI,5.4,23933,0,-17.5,12/1/2016,25123,164,,,,
10/1/2016,17762,Detroit,MI,5.4,24431,0,128.7,1/1/2017,25152,165,,,,
11/1/2016,17762,Detroit,MI,5.3,24864,-0.1,128.7,2/1/2017,25201,166,,,,
12/1/2016,17762,Detroit,MI,5.2,25123,-0.1,258.8,3/1/2017,25337,167,,,,
1/1/2017,17762,Detroit,MI,5.1,25152,-0.1,261,4/1/2017,25519,168,,,,
2/1/2017,17762,Detroit,MI,4.8,25201,-0.3,261,5/1/2017,25885,169,,,,
3/1/2017,17762,Detroit,MI,4.6,25337,-0.2,37.2,6/1/2017,26134,170,,,,
4/1/2017,17762,Detroit,MI,4.4,25519,-0.2,97,7/1/2017,26385,171,,,,
5/1/2017,17762,Detroit,MI,4.3,25885,-0.1,97,8/1/2017,26653,172,,,,
6/1/2017,17762,Detroit,MI,4.3,26134,0,169.2,9/1/2017,26901,173,,,,
7/1/2017,17762,Detroit,MI,4.4,26385,0.1,127.2,10/1/2017,27151,174,,,,
8/1/2017,17762,Detroit,MI,4.5,26653,0.1,127.2,11/1/2017,27279,175,,,,
9/1/2017,17762,Detroit,MI,4.6,26901,0.1,192.4,12/1/2017,27449,176,,,,
10/1/2017,17762,Detroit,MI,4.6,27151,0,369,1/1/2018,27804,177,,,,
11/1/2017,17762,Detroit,MI,4.6,27279,0,369,2/1/2018,28150,178,,,,
12/1/2017,17762,Detroit,MI,4.6,27449,0,222.3,3/1/2018,28860,179,,,,
1/1/2018,17762,Detroit,MI,4.5,27804,-0.1,148.1,4/1/2018,29532,180,,,,
2/1/2018,17762,Detroit,MI,4.5,28150,0,148.1,5/1/2018,30103,181,,,,
3/1/2018,17762,Detroit,MI,4.4,28860,-0.1,-401.5,6/1/2018,30330,182,,,,
4/1/2018,17762,Detroit,MI,4.4,29532,0,54.6,7/1/2018,30586,183,,,,
5/1/2018,17762,Detroit,MI,4.3,30103,-0.1,54.5,8/1/2018,31008,184,,,,
6/1/2018,17762,Detroit,MI,4.2,30330,-0.1,97.4,9/1/2018,31583,185,,,,
7/1/2018,17762,Detroit,MI,4.1,30586,-0.1,338.3,10/1/2018,32039,186,,,,
8/1/2018,17762,Detroit,MI,4.1,31008,0,338.3,11/1/2018,32533,187,,,,
9/1/2018,17762,Detroit,MI,4.1,31583,0,-118.1,12/1/2018,33007,188,,,,
10/1/2018,17762,Detroit,MI,4.1,32039,0,-118.1,1/1/2019,33342,189,,,,
11/1/2018,17762,Detroit,MI,4.2,32533,0.1,-44,2/1/2019,33622,190,,,,
12/1/2018,17762,Detroit,MI,4.3,33007,0.1,-435.3,3/1/2019,33605,191,,,,
1/1/2019,17762,Detroit,MI,4.4,33342,0.1,-435.3,4/1/2019,33736,192,,,,
2/1/2019,17762,Detroit,MI,4.5,33622,0.1,947.8,5/1/2019,33750,193,,,,
3/1/2019,17762,Detroit,MI,4.5,33605,0,131.4,6/1/2019,34062,194,,,,
4/1/2019,17762,Detroit,MI,4.5,33736,0,336.4,7/1/2019,34359,195,,,,
5/1/2019,17762,Detroit,MI,4.5,33750,0,-583.7,8/1/2019,34528,196,,,,
6/1/2019,17762,Detroit,MI,4.4,34062,-0.1,345.8,9/1/2019,34558,197,,,,
7/1/2019,17762,Detroit,MI,4.3,34359,-0.1,427.3,10/1/2019,34654,198,,,,
8/1/2019,17762,Detroit,MI,4.2,34528,-0.1,,11/1/2019,34793,199,,,,
9/1/2019,17762,Detroit,MI,4.1,34558,-0.1,,12/1/2019,34953,200,,,,
10/1/2019,17762,Detroit,MI,4,34654,-0.1,,1/1/2020,35163,201,,,,
2/1/2003,17933,El Paso,TX,8.7,90724,8.7,-212,5/1/2003,90812,1,,,,
3/1/2003,17933,El Paso,TX,8.8,90645,0.1,-87.2,6/1/2003,90925,2,,,,
4/1/2003,17933,El Paso,TX,8.8,90694,0,249,7/1/2003,91129,3,,,,
5/1/2003,17933,El Paso,TX,8.9,90812,0.1,180.4,8/1/2003,91571,4,,,,
6/1/2003,17933,El Paso,TX,9,90925,0.1,58.4,9/1/2003,92108,5,,,,
7/1/2003,17933,El Paso,TX,9,91129,0,134.2,10/1/2003,92572,6,,,,
8/1/2003,17933,El Paso,TX,8.9,91571,-0.1,91.7,11/1/2003,93101,7,,,,
9/1/2003,17933,El Paso,TX,8.8,92108,-0.1,110.9,12/1/2003,93638,8,,,,
10/1/2003,17933,El Paso,TX,8.6,92572,-0.2,70.7,1/1/2004,94327,9,,,,
11/1/2003,17933,El Paso,TX,8.5,93101,-0.1,155,2/1/2004,95224,10,,,,
12/1/2003,17933,El Paso,TX,8.3,93638,-0.2,135.5,3/1/2004,96217,11,,,,
1/1/2004,17933,El Paso,TX,8.1,94327,-0.2,-14,4/1/2004,97342,12,,,,
2/1/2004,17933,El Paso,TX,7.9,95224,-0.2,20.8,5/1/2004,98229,13,,,,
3/1/2004,17933,El Paso,TX,7.8,96217,-0.1,-11.4,6/1/2004,99357,14,,,,
4/1/2004,17933,El Paso,TX,7.6,97342,-0.2,-64.6,7/1/2004,100347,15,,,,
5/1/2004,17933,El Paso,TX,7.4,98229,-0.2,12.4,8/1/2004,101099,16,,,,
6/1/2004,17933,El Paso,TX,7.3,99357,-0.1,60.6,9/1/2004,101456,17,,,,
7/1/2004,17933,El Paso,TX,7.2,100347,-0.1,-103.4,10/1/2004,101965,18,,,,
8/1/2004,17933,El Paso,TX,7.2,101099,0,-70.5,11/1/2004,102566,19,,,,
9/1/2004,17933,El Paso,TX,7.2,101456,0,18.2,12/1/2004,103124,20,,,,
10/1/2004,17933,El Paso,TX,7.3,101965,0.1,160.6,1/1/2005,104017,21,,,,
11/1/2004,17933,El Paso,TX,7.5,102566,0.2,183.8,2/1/2005,104792,22,,,,
12/1/2004,17933,El Paso,TX,7.6,103124,0.1,-12,3/1/2005,105719,23,,,,
1/1/2005,17933,El Paso,TX,7.7,104017,0.1,9.3,4/1/2005,105972,24,,,,
2/1/2005,17933,El Paso,TX,7.6,104792,-0.1,-28.9,5/1/2005,106333,25,,,,
3/1/2005,17933,El Paso,TX,7.5,105719,-0.1,-94.3,6/1/2005,106456,26,,,,
4/1/2005,17933,El Paso,TX,7.4,105972,-0.1,-140.5,7/1/2005,106829,27,,,,
5/1/2005,17933,El Paso,TX,7.2,106333,-0.2,-2.6,8/1/2005,107389,28,,,,
6/1/2005,17933,El Paso,TX,7,106456,-0.2,75.9,9/1/2005,108166,29,,,,
7/1/2005,17933,El Paso,TX,6.9,106829,-0.1,126.1,10/1/2005,108822,30,,,,
8/1/2005,17933,El Paso,TX,6.8,107389,-0.1,-11.7,11/1/2005,109483,31,,,,
9/1/2005,17933,El Paso,TX,6.7,108166,-0.1,16,12/1/2005,110377,32,,,,
10/1/2005,17933,El Paso,TX,6.6,108822,-0.1,43.1,1/1/2006,111594,33,,,,
11/1/2005,17933,El Paso,TX,6.5,109483,-0.1,31.6,2/1/2006,112665,34,,,,
12/1/2005,17933,El Paso,TX,6.5,110377,0,21.2,3/1/2006,113987,35,,,,
1/1/2006,17933,El Paso,TX,6.6,111594,0.1,47.1,4/1/2006,115185,36,,,,
2/1/2006,17933,El Paso,TX,6.7,112665,0.1,70.1,5/1/2006,116680,37,,,,
3/1/2006,17933,El Paso,TX,6.8,113987,0.1,44.7,6/1/2006,117973,38,,,,
4/1/2006,17933,El Paso,TX,6.8,115185,0,20.9,7/1/2006,119408,39,,,,
5/1/2006,17933,El Paso,TX,6.9,116680,0.1,-12.8,8/1/2006,121018,40,,,,
6/1/2006,17933,El Paso,TX,6.9,117973,0,-34.3,9/1/2006,122866,41,,,,
7/1/2006,17933,El Paso,TX,6.8,119408,-0.1,34.6,10/1/2006,124797,42,,,,
8/1/2006,17933,El Paso,TX,6.7,121018,-0.1,1,11/1/2006,126176,43,,,,
9/1/2006,17933,El Paso,TX,6.6,122866,-0.1,153.7,12/1/2006,127095,44,,,,
10/1/2006,17933,El Paso,TX,6.6,124797,0,106.7,1/1/2007,127413,45,,,,
11/1/2006,17933,El Paso,TX,6.5,126176,-0.1,142.9,2/1/2007,128270,46,,,,
12/1/2006,17933,El Paso,TX,6.4,127095,-0.1,112.6,3/1/2007,128790,47,,,,
1/1/2007,17933,El Paso,TX,6.2,127413,-0.2,-26.9,4/1/2007,130171,48,,,,
2/1/2007,17933,El Paso,TX,6.1,128270,-0.1,-23.4,5/1/2007,131259,49,,,,
3/1/2007,17933,El Paso,TX,6,128790,-0.1,11.8,6/1/2007,132980,50,,,,
4/1/2007,17933,El Paso,TX,5.9,130171,-0.1,236.6,7/1/2007,134161,51,,,,
5/1/2007,17933,El Paso,TX,5.8,131259,-0.1,267,8/1/2007,134874,52,,,,
6/1/2007,17933,El Paso,TX,5.7,132980,-0.1,-54.6,9/1/2007,134904,53,,,,
7/1/2007,17933,El Paso,TX,5.7,134161,0,-7.3,10/1/2007,134668,54,,,,
8/1/2007,17933,El Paso,TX,5.7,134874,0,-39.5,11/1/2007,134956,55,,,,
9/1/2007,17933,El Paso,TX,5.6,134904,-0.1,133.4,12/1/2007,135429,56,,,,
10/1/2007,17933,El Paso,TX,5.6,134668,0,144.9,1/1/2008,135068,57,,,,
11/1/2007,17933,El Paso,TX,5.6,134956,0,-190.9,2/1/2008,134095,58,,,,
12/1/2007,17933,El Paso,TX,5.5,135429,-0.1,-96.4,3/1/2008,133093,59,,,,
1/1/2008,17933,El Paso,TX,5.5,135068,0,-53,4/1/2008,132710,60,,,,
2/1/2008,17933,El Paso,TX,5.5,134095,0,-396.4,5/1/2008,132120,61,,,,
3/1/2008,17933,El Paso,TX,5.6,133093,0.1,49.9,6/1/2008,131230,62,,,,
4/1/2008,17933,El Paso,TX,5.6,132710,0,136.2,7/1/2008,130130,63,,,,
5/1/2008,17933,El Paso,TX,5.8,132120,0.2,-16.3,8/1/2008,129219,64,,,,
6/1/2008,17933,El Paso,TX,5.9,131230,0.1,-228.6,9/1/2008,128747,65,,,,
7/1/2008,17933,El Paso,TX,6.1,130130,0.2,-294.4,10/1/2008,128647,66,,,,
8/1/2008,17933,El Paso,TX,6.2,129219,0.1,62.5,11/1/2008,128335,67,,,,
9/1/2008,17933,El Paso,TX,6.4,128747,0.2,-409.4,12/1/2008,127690,68,,,,
10/1/2008,17933,El Paso,TX,6.6,128647,0.2,-515.4,1/1/2009,127278,69,,,,
11/1/2008,17933,El Paso,TX,6.9,128335,0.3,-216.7,2/1/2009,127304,70,,,,
12/1/2008,17933,El Paso,TX,7.1,127690,0.2,-211.8,3/1/2009,127246,71,,,,
1/1/2009,17933,El Paso,TX,7.4,127278,0.3,-83.9,4/1/2009,126736,72,,,,
2/1/2009,17933,El Paso,TX,7.6,127304,0.2,-207.9,5/1/2009,126115,73,,,,
3/1/2009,17933,El Paso,TX,7.7,127246,0.1,-49,6/1/2009,125800,74,,,,
4/1/2009,17933,El Paso,TX,7.9,126736,0.2,179.1,7/1/2009,125862,75,,,,
5/1/2009,17933,El Paso,TX,9.1,126115,1.2,182,8/1/2009,125987,76,,,,
6/1/2009,17933,El Paso,TX,9.2,125800,0.1,18.8,9/1/2009,125842,77,,,,
7/1/2009,17933,El Paso,TX,9.3,125862,0.1,269.9,10/1/2009,125722,78,,,,
8/1/2009,17933,El Paso,TX,9.4,125987,0.1,156,11/1/2009,125675,79,,,,
9/1/2009,17933,El Paso,TX,9.5,125842,0.1,88.5,12/1/2009,126024,80,,,,
10/1/2009,17933,El Paso,TX,9.5,125722,0,22.7,1/1/2010,126787,81,,,,
11/1/2009,17933,El Paso,TX,9.5,125675,0,129.6,2/1/2010,127193,82,,,,
12/1/2009,17933,El Paso,TX,9.6,126024,0.1,174.6,3/1/2010,127440,83,,,,
1/1/2010,17933,El Paso,TX,9,126787,-0.6,25.3,4/1/2010,126897,84,,,,
2/1/2010,17933,El Paso,TX,9,127193,0,-64.6,5/1/2010,127053,85,,,,
3/1/2010,17933,El Paso,TX,9,127440,0,232.9,6/1/2010,126873,86,,,,
4/1/2010,17933,El Paso,TX,9,126897,0,99.4,7/1/2010,126652,87,,,,
5/1/2010,17933,El Paso,TX,9,127053,0,-261.8,8/1/2010,126107,88,,,,
6/1/2010,17933,El Paso,TX,9,126873,0,-261.8,9/1/2010,125991,89,,,,
7/1/2010,17933,El Paso,TX,9,126652,0,213.9,10/1/2010,125676,90,,,,
8/1/2010,17933,El Paso,TX,9.1,126107,0.1,72.9,11/1/2010,125338,91,,,,
9/1/2010,17933,El Paso,TX,9.2,125991,0.1,72.8,12/1/2010,124651,92,,,,
10/1/2010,17933,El Paso,TX,9.4,125676,0.2,188.8,1/1/2011,123993,93,,,,
11/1/2010,17933,El Paso,TX,9.5,125338,0.1,6.3,2/1/2011,123580,94,,,,
12/1/2010,17933,El Paso,TX,9.5,124651,0,231.1,3/1/2011,123550,95,,,,
1/1/2011,17933,El Paso,TX,9.5,123993,0,153.4,4/1/2011,124114,96,,,,
2/1/2011,17933,El Paso,TX,9.5,123580,0,153.4,5/1/2011,123903,97,,,,
3/1/2011,17933,El Paso,TX,9.5,123550,0,26.1,6/1/2011,123499,98,,,,
4/1/2011,17933,El Paso,TX,9.5,124114,0,193.6,7/1/2011,123065,99,,,,
5/1/2011,17933,El Paso,TX,9.6,123903,0.1,-76.6,8/1/2011,123035,100,,,,
6/1/2011,17933,El Paso,TX,9.6,123499,0,-76.6,9/1/2011,122918,101,,,,
7/1/2011,17933,El Paso,TX,9.6,123065,0,-84.2,10/1/2011,122781,102,,,,
8/1/2011,17933,El Paso,TX,9.6,123035,0,-224.8,11/1/2011,122627,103,,,,
9/1/2011,17933,El Paso,TX,9.5,122918,-0.1,-328.7,12/1/2011,122530,104,,,,
10/1/2011,17933,El Paso,TX,9.4,122781,-0.1,218.2,1/1/2012,122392,105,,,,
11/1/2011,17933,El Paso,TX,9.2,122627,-0.2,218.2,2/1/2012,121885,106,,,,
12/1/2011,17933,El Paso,TX,9.1,122530,-0.1,67.2,3/1/2012,121394,107,,,,
1/1/2012,17933,El Paso,TX,8.9,122392,-0.2,147.9,4/1/2012,120753,108,,,,
2/1/2012,17933,El Paso,TX,8.8,121885,-0.1,207,5/1/2012,120723,109,,,,
3/1/2012,17933,El Paso,TX,8.8,121394,0,147.8,6/1/2012,120894,110,,,,
4/1/2012,17933,El Paso,TX,8.8,120753,0,-142.6,7/1/2012,121271,111,,,,
5/1/2012,17933,El Paso,TX,8.7,120723,-0.1,-142.6,8/1/2012,121382,112,,,,
6/1/2012,17933,El Paso,TX,8.7,120894,0,78.5,9/1/2012,121130,113,,,,
7/1/2012,17933,El Paso,TX,8.6,121271,-0.1,71.3,10/1/2012,120636,114,,,,
8/1/2012,17933,El Paso,TX,8.4,121382,-0.2,71.3,11/1/2012,120276,115,,,,
9/1/2012,17933,El Paso,TX,8.3,121130,-0.1,34.1,12/1/2012,120397,116,,,,
10/1/2012,17933,El Paso,TX,8.2,120636,-0.1,34.1,1/1/2013,120633,117,,,,
11/1/2012,17933,El Paso,TX,8.2,120276,0,-53.5,2/1/2013,121179,118,,,,
12/1/2012,17933,El Paso,TX,8.2,120397,0,73.1,3/1/2013,121229,119,,,,
1/1/2013,17933,El Paso,TX,8.2,120633,0,73.1,4/1/2013,121435,120,,,,
2/1/2013,17933,El Paso,TX,8.3,121179,0.1,282.7,5/1/2013,121370,121,,,,
3/1/2013,17933,El Paso,TX,8.3,121229,0,189.7,6/1/2013,121608,122,,,,
4/1/2013,17933,El Paso,TX,8.2,121435,-0.1,119.7,7/1/2013,121524,123,,,,
5/1/2013,17933,El Paso,TX,8.1,121370,-0.1,123,8/1/2013,121456,124,,,,
6/1/2013,17933,El Paso,TX,8,121608,-0.1,95.7,9/1/2013,121621,125,,,,
7/1/2013,17933,El Paso,TX,8,121524,0,95.7,10/1/2013,122156,126,,,,
8/1/2013,17933,El Paso,TX,7.8,121456,-0.2,-166.9,11/1/2013,122711,127,,,,
9/1/2013,17933,El Paso,TX,7.7,121621,-0.1,166.9,12/1/2013,122735,128,,,,
10/1/2013,17933,El Paso,TX,7.5,122156,-0.2,166.9,1/1/2014,122709,129,,,,
11/1/2013,17933,El Paso,TX,7.3,122711,-0.2,231.3,2/1/2014,122509,130,,,,
12/1/2013,17933,El Paso,TX,7.2,122735,-0.1,90.5,3/1/2014,122771,131,,,,
1/1/2014,17933,El Paso,TX,7,122709,-0.2,90.5,4/1/2014,122587,132,,,,
2/1/2014,17933,El Paso,TX,6.8,122509,-0.2,-445.4,5/1/2014,122419,133,,,,
3/1/2014,17933,El Paso,TX,6.7,122771,-0.1,415.8,6/1/2014,121748,134,,,,
4/1/2014,17933,El Paso,TX,6.6,122587,-0.1,154.8,7/1/2014,121453,135,,,,
5/1/2014,17933,El Paso,TX,6.6,122419,0,11.8,8/1/2014,121388,136,,,,
6/1/2014,17933,El Paso,TX,6.5,121748,-0.1,30.7,9/1/2014,121571,137,,,,
7/1/2014,17933,El Paso,TX,6.5,121453,0,30.7,10/1/2014,121429,138,,,,
8/1/2014,17933,El Paso,TX,6.4,121388,-0.1,167.3,11/1/2014,121043,139,,,,
