date,unemployment_rate,statecode,city
2004-04-01,11.8,PR,Arecibo
2004-04-01,17.3,PR,Guayama
2004-04-01,12.7,PR,Mayaguez
2004-04-01,12.3,PR,Ponce
2004-04-01,11.6,PR,San German
2004-04-01,10,PR,San Juan
2004-05-01,5.5,AL,Anniston
2004-05-01,4.6,AL,Auburn
2004-05-01,5.1,AL,Birmingham
2004-05-01,4.8,AL,Daphne
2004-05-01,6.2,AL,Decatur
2004-05-01,5,AL,Dothan
2004-05-01,6.7,AL,Florence
2004-05-01,6.6,AL,Gadsden
2004-05-01,4.9,AL,Huntsville
2004-05-01,6.8,AL,Mobile
2004-05-01,5.7,AL,Montgomery
2004-05-01,5.3,AL,Tuscaloosa
2004-05-01,6.4,AK,Anchorage
2004-05-01,6.5,AK,Fairbanks
2004-05-01,5.5,AZ,Flagstaff
2004-05-01,4.7,AZ,Lake Havasu City
2004-05-01,4.6,AZ,Phoenix
2004-05-01,4.8,AZ,Prescott
2004-05-01,5.1,AZ,Sierra Vista
2004-05-01,4.9,AZ,Tucson
2004-05-01,16,AZ,Yuma
2004-05-01,3.9,AR,Fayetteville
2004-05-01,5.4,AR,Fort Smith
2004-05-01,6.3,AR,Hot Springs
2004-05-01,5.7,AR,Jonesboro
2004-05-01,5.1,AR,Little Rock
2004-05-01,7.9,AR,Pine Bluff
2004-05-01,9.9,CA,Bakersfield
2004-05-01,7.4,CA,Chico
2004-05-01,17.2,CA,El Centro
2004-05-01,10.5,CA,Fresno
2004-05-01,11.2,CA,Hanford
2004-05-01,6.1,CA,Los Angeles
2004-05-01,9.2,CA,Madera
2004-05-01,11,CA,Merced
2004-05-01,9.3,CA,Modesto
2004-05-01,4.8,CA,Napa
2004-05-01,5.5,CA,Oxnard
2004-05-01,7.7,CA,Redding
2004-05-01,6,CA,Riverside
2004-05-01,5.6,CA,Sacramento
2004-05-01,8.3,CA,Salinas
2004-05-01,4.9,CA,San Diego
2004-05-01,5.6,CA,San Francisco
2004-05-01,6.7,CA,San Jose
2004-05-01,4.7,CA,San Luis Obispo
2004-05-01,7,CA,Santa Cruz
2004-05-01,4.8,CA,Santa Maria
2004-05-01,5,CA,Santa Rosa
2004-05-01,8.8,CA,Stockton
2004-05-01,5.9,CA,Vallejo
2004-05-01,11.6,CA,Visalia
2004-05-01,10.2,CA,Yuba City
2004-05-01,4.8,CO,Boulder
2004-05-01,5.6,CO,Colorado Springs
2004-05-01,5.8,CO,Denver
2004-05-01,4.6,CO,Fort Collins
2004-05-01,5.3,CO,Grand Junction
2004-05-01,5.5,CO,Greeley
2004-05-01,7.4,CO,Pueblo
2004-05-01,4.7,CT,Bridgeport
2004-05-01,3.9,CT,Danbury
2004-05-01,5.3,CT,Hartford
2004-05-01,5.1,CT,New Haven
2004-05-01,4.6,CT,Norwich
2004-05-01,6.2,CT,Waterbury
2004-05-01,3.5,DE,Dover
2004-05-01,4.6,MD,Salisbury
2004-05-01,3.8,DC,Washington
2004-05-01,4.2,FL,Cape Coral
2004-05-01,3.5,FL,Crestview
2004-05-01,4.8,FL,Deltona
2004-05-01,3.7,FL,Gainesville
2004-05-01,5.7,FL,Homosassa Springs
2004-05-01,4.9,FL,Jacksonville
2004-05-01,5.1,FL,Lakeland
2004-05-01,4.7,FL,Miami
2004-05-01,4.4,FL,Naples
2004-05-01,4.3,FL,North Port
2004-05-01,4.9,FL,Ocala
2004-05-01,4.7,FL,Orlando
2004-05-01,4.6,FL,Palm Bay
2004-05-01,4.7,FL,Panama City
2004-05-01,4.6,FL,Pensacola
2004-05-01,5.7,FL,Port St. Lucie
2004-05-01,5.1,FL,Punta Gorda
2004-05-01,6.3,FL,Sebastian
2004-05-01,5.3,FL,Sebring
2004-05-01,4,FL,Tallahassee
2004-05-01,4.8,FL,Tampa
2004-05-01,4.8,FL,The Villages
2004-05-01,5.2,GA,Albany
2004-05-01,3.8,GA,Athens
2004-05-01,4.7,GA,Atlanta
2004-05-01,5.4,GA,Augusta
2004-05-01,4.2,GA,Brunswick
2004-05-01,5.5,GA,Columbus
2004-05-01,4,GA,Dalton
2004-05-01,3.9,GA,Gainesville
2004-05-01,5,GA,Hinesville
2004-05-01,4.8,GA,Macon
2004-05-01,4.3,GA,Rome
2004-05-01,4.1,GA,Savannah
2004-05-01,3.4,GA,Valdosta
2004-05-01,4.2,GA,Warner Robins
2004-05-01,3.4,HI,Kahului
2004-05-01,3.2,HI,Urban Honolulu
2004-05-01,4.6,ID,Boise City
2004-05-01,5.9,ID,Coeur d'Alene
2004-05-01,3.6,ID,Idaho Falls
2004-05-01,5.4,ID,Lewiston
2004-05-01,4.8,ID,Pocatello
2004-05-01,4.6,ID,Twin Falls
2004-05-01,4.3,IL,Bloomington
2004-05-01,5.8,IL,Carbondale
2004-05-01,4.5,IL,Champaign
2004-05-01,6.2,IL,Chicago
2004-05-01,8.1,IL,Danville
2004-05-01,5.2,IA,Davenport
2004-05-01,6.9,IL,Decatur
2004-05-01,7.3,IL,Kankakee
2004-05-01,5.4,IL,Peoria
2004-05-01,7.4,IL,Rockford
2004-05-01,5.1,IL,Springfield
2004-05-01,4.2,IN,Bloomington
2004-05-01,4.3,IN,Columbus
2004-05-01,4.3,IN,Elkhart
2004-05-01,4.6,IN,Evansville
2004-05-01,5.2,IN,Fort Wayne
2004-05-01,4.7,IN,Indianapolis
2004-05-01,6,IN,Kokomo
2004-05-01,4.8,IN,Lafayette
2004-05-01,6.2,IN,Michigan City
2004-05-01,5.9,IN,Muncie
2004-05-01,5.1,IN,South Bend
2004-05-01,7,IN,Terre Haute
2004-05-01,2.9,IA,Ames
2004-05-01,4.7,IA,Cedar Rapids
2004-05-01,4.3,IA,Des Moines
2004-05-01,4.2,IA,Dubuque
2004-05-01,3.4,IA,Iowa City
2004-05-01,4.6,IA,Sioux City
2004-05-01,4.3,IA,Waterloo
2004-05-01,4.2,KS,Lawrence
2004-05-01,4.1,KS,Manhattan
2004-05-01,6,KS,Topeka
2004-05-01,6.1,KS,Wichita
2004-05-01,5.2,KY,Bowling Green
2004-05-01,5.6,KY,Elizabethtown
2004-05-01,4.3,KY,Lexington
2004-05-01,5.3,KY,Louisville/Jefferson County
2004-05-01,5.5,KY,Owensboro
2004-05-01,5.9,LA,Alexandria
2004-05-01,6.4,LA,Baton Rouge
2004-05-01,7.2,LA,Hammond
2004-05-01,5.1,LA,Houma
2004-05-01,5.2,LA,Lafayette
2004-05-01,5.9,LA,Lake Charles
2004-05-01,5.8,LA,Monroe
2004-05-01,5.3,LA,New Orleans
2004-05-01,6.4,LA,Shreveport
2004-05-01,4.6,ME,Bangor
2004-05-01,4.3,ME,Lewiston
2004-05-01,3.3,ME,Portland
2004-05-01,4.6,MD,Baltimore
2004-05-01,3.3,MD,California
2004-05-01,6.1,MD,Cumberland
2004-05-01,4.5,MD,Hagerstown
2004-05-01,4.8,MA,Barnstable Town
2004-05-01,5,MA,Boston
2004-05-01,6.5,MA,Leominster
2004-05-01,7.3,MA,New Bedford
2004-05-01,4.8,MA,Pittsfield
2004-05-01,5.5,MA,Springfield
2004-05-01,5.5,MA,Worcester
2004-05-01,4.2,MI,Ann Arbor
2004-05-01,6.9,MI,Battle Creek
2004-05-01,7.4,MI,Bay City
2004-05-01,7.1,MI,Detroit
2004-05-01,8,MI,Flint
2004-05-01,6.3,MI,Grand Rapids
2004-05-01,7.6,MI,Jackson
2004-05-01,6,MI,Kalamazoo
2004-05-01,5.6,MI,Lansing
2004-05-01,6.2,MI,Midland
2004-05-01,6.2,MI,Monroe
2004-05-01,7.7,MI,Muskegon
2004-05-01,7.6,MI,Niles
2004-05-01,8.7,MI,Saginaw
2004-05-01,6,MN,Duluth
2004-05-01,3.8,MN,Mankato
2004-05-01,4.5,MN,Minneapolis
2004-05-01,4.2,MN,Rochester
2004-05-01,4.8,MN,St. Cloud
2004-05-01,5.1,MS,Gulfport
2004-05-01,5.1,MS,Hattiesburg
2004-05-01,4.9,MS,Jackson
2004-05-01,5.1,MO,Cape Girardeau
2004-05-01,3.8,MO,Columbia
2004-05-01,4.3,MO,Jefferson City
2004-05-01,5.4,MO,Joplin
2004-05-01,6.2,MO,Kansas City
2004-05-01,6,MO,St. Joseph
2004-05-01,6,MO,St. Louis
2004-05-01,4.8,MO,Springfield
2004-05-01,3.9,MT,Billings
2004-05-01,4.5,MT,Great Falls
2004-05-01,4.2,MT,Missoula
2004-05-01,4.4,NE,Grand Island
2004-05-01,3.4,NE,Lincoln
2004-05-01,4.2,NE,Omaha
2004-05-01,4.9,NV,Carson City
2004-05-01,4.4,NV,Las Vegas
2004-05-01,4,NV,Reno
2004-05-01,3.4,NH,Dover
2004-05-01,3.6,NH,Manchester
2004-05-01,3.6,NH,Portsmouth
2004-05-01,5.7,NJ,Atlantic City
2004-05-01,6.9,NJ,Ocean City
2004-05-01,4.3,NJ,Trenton
2004-05-01,6.8,NJ,Vineland
2004-05-01,5.1,NM,Albuquerque
2004-05-01,5.9,NM,Farmington
2004-05-01,6.1,NM,Las Cruces
2004-05-01,4.2,NM,Santa Fe
2004-05-01,4.3,NY,Albany
2004-05-01,5.5,NY,Binghamton
2004-05-01,5.9,NY,Buffalo
2004-05-01,6.1,NY,Elmira
2004-05-01,4.8,NY,Glens Falls
2004-05-01,4.1,NY,Ithaca
2004-05-01,4.9,NY,Kingston
2004-05-01,5.9,NY,New York
2004-05-01,5.4,NY,Rochester
2004-05-01,5.6,NY,Syracuse
2004-05-01,5.4,NY,Utica
2004-05-01,7.1,NY,Watertown
2004-05-01,4.3,NC,Asheville
2004-05-01,6.3,NC,Burlington
2004-05-01,6,NC,Charlotte
2004-05-01,4.5,NC,Durham
2004-05-01,5.4,NC,Fayetteville
2004-05-01,5.3,NC,Goldsboro
2004-05-01,5.6,NC,Greensboro
2004-05-01,5.6,NC,Greenville
2004-05-01,6.7,NC,Hickory
2004-05-01,5.4,NC,Jacksonville
2004-05-01,4.8,NC,New Bern
2004-05-01,4.4,NC,Raleigh
2004-05-01,7.1,NC,Rocky Mount
2004-05-01,4.7,NC,Wilmington
2004-05-01,5.5,NC,Winston
2004-05-01,3.1,ND,Bismarck
2004-05-01,2.9,ND,Fargo
2004-05-01,3.7,ND,Grand Forks
2004-05-01,6.2,OH,Akron
2004-05-01,6.9,OH,Canton
2004-05-01,5.4,OH,Cincinnati
2004-05-01,5.3,OH,Cleveland
2004-05-01,5.7,OH,Columbus
2004-05-01,6.4,OH,Dayton
2004-05-01,6.7,OH,Lima
2004-05-01,7.5,OH,Mansfield
2004-05-01,7,OH,Springfield
2004-05-01,7.4,OH,Toledo
2004-05-01,8.2,WV,Weirton
2004-05-01,7.4,OH,Youngstown
2004-05-01,3.5,OK,Enid
2004-05-01,4.2,OK,Lawton
2004-05-01,4.5,OK,Oklahoma City
2004-05-01,5,OK,Tulsa
2004-05-01,9.2,OR,Albany
2004-05-01,6.9,OR,Bend
2004-05-01,5.4,OR,Corvallis
2004-05-01,7.3,OR,Eugene
2004-05-01,8.3,OR,Grants Pass
2004-05-01,7.2,OR,Medford
2004-05-01,7.2,OR,Portland
2004-05-01,7.5,OR,Salem
2004-05-01,5.3,PA,Allentown
2004-05-01,5.1,PA,Altoona
2004-05-01,6.3,PA,Bloomsburg
2004-05-01,3.8,PA,Chambersburg
2004-05-01,5.7,PA,East Stroudsburg
2004-05-01,6.2,PA,Erie
2004-05-01,4,PA,Gettysburg
2004-05-01,4.4,PA,Harrisburg
2004-05-01,6.8,PA,Johnstown
2004-05-01,3.9,PA,Lancaster
2004-05-01,4,PA,Lebanon
2004-05-01,5.1,PA,Philadelphia
2004-05-01,5.7,PA,Pittsburgh
2004-05-01,5.3,PA,Reading
2004-05-01,6.4,PA,Scranton
2004-05-01,4.5,PA,State College
2004-05-01,6,PA,Williamsport
2004-05-01,4.5,PA,York
2004-05-01,5.5,RI,Providence
2004-05-01,5.4,SC,Charleston
2004-05-01,5.7,SC,Columbia
2004-05-01,8.1,SC,Florence
2004-05-01,6.4,SC,Greenville
2004-05-01,5,SC,Hilton Head Island
2004-05-01,5.7,SC,Myrtle Beach
2004-05-01,8,SC,Spartanburg
2004-05-01,7.5,SC,Sumter
2004-05-01,3.5,SD,Rapid City
2004-05-01,3.4,SD,Sioux Falls
2004-05-01,4.2,TN,Chattanooga
2004-05-01,4.9,TN,Clarksville
2004-05-01,4.7,TN,Cleveland
2004-05-01,5.4,TN,Jackson
2004-05-01,5.1,TN,Johnson City
2004-05-01,5.5,TN,Kingsport
2004-05-01,4.1,TN,Knoxville
2004-05-01,5.5,TN,Memphis
2004-05-01,5.5,TN,Morristown
2004-05-01,4.3,TN,Nashville
2004-05-01,4.7,TX,Abilene
2004-05-01,4.2,TX,Amarillo
2004-05-01,5.1,TX,Austin
2004-05-01,8.3,TX,Beaumont
2004-05-01,8.6,TX,Brownsville
2004-05-01,4.5,TX,College Station
2004-05-01,6.4,TX,Corpus Christi
2004-05-01,5.8,TX,Dallas
2004-05-01,7.4,TX,El Paso
2004-05-01,6.2,TX,Houston
2004-05-01,5.4,TX,Killeen
2004-05-01,6.6,TX,Laredo
2004-05-01,5.8,TX,Longview
2004-05-01,4.5,TX,Lubbock
2004-05-01,9.1,TX,McAllen
2004-05-01,4.3,TX,Midland
2004-05-01,5.7,TX,Odessa
2004-05-01,4.7,TX,San Angelo
2004-05-01,5.6,TX,San Antonio
2004-05-01,6,TX,Sherman
2004-05-01,5.6,TX,Texarkana
2004-05-01,5.3,TX,Tyler
2004-05-01,5.2,TX,Victoria
2004-05-01,5.3,TX,Waco
2004-05-01,5,TX,Wichita Falls
2004-05-01,3.7,UT,Logan
2004-05-01,5.1,UT,Ogden
2004-05-01,4.9,UT,Provo
2004-05-01,5,UT,St. George
2004-05-01,5.1,UT,Salt Lake City
2004-05-01,3.3,VT,Burlington
2004-05-01,4.6,VA,Blacksburg
2004-05-01,3.6,VA,Charlottesville
2004-05-01,3.3,VA,Harrisonburg
2004-05-01,4.6,VA,Lynchburg
2004-05-01,4.1,VA,Richmond
2004-05-01,4,VA,Roanoke
2004-05-01,3.4,VA,Staunton
2004-05-01,4.1,VA,Virginia Beach
2004-05-01,3.4,VA,Winchester
2004-05-01,6,WA,Bellingham
2004-05-01,6,WA,Bremerton
2004-05-01,6.5,WA,Kennewick
2004-05-01,8.7,WA,Longview
2004-05-01,7.1,WA,Mount Vernon
2004-05-01,5.9,WA,Olympia
2004-05-01,5.7,WA,Seattle
2004-05-01,7,WA,Spokane
2004-05-01,6.4,WA,Walla Walla
2004-05-01,6.9,WA,Wenatchee
2004-05-01,8.8,WA,Yakima
2004-05-01,5.8,WV,Beckley
2004-05-01,4.8,WV,Charleston
2004-05-01,5.6,WV,Huntington
2004-05-01,4.2,WV,Morgantown
2004-05-01,5.4,WV,Parkersburg
2004-05-01,6.2,WV,Wheeling
2004-05-01,4.7,WI,Appleton
2004-05-01,4.8,WI,Eau Claire
2004-05-01,4.7,WI,Fond du Lac
2004-05-01,4.9,WI,Green Bay
2004-05-01,5.7,WI,Janesville
2004-05-01,4.3,WI,La Crosse
2004-05-01,3.5,WI,Madison
2004-05-01,5.5,WI,Milwaukee
2004-05-01,4.7,WI,Oshkosh
2004-05-01,6.1,WI,Racine
2004-05-01,4.6,WI,Sheboygan
2004-05-01,4.4,WI,Wausau
2004-05-01,3.7,WY,Casper
2004-05-01,4.3,WY,Cheyenne
2004-05-01,12.7,PR,Aguadilla
2004-05-01,11.6,PR,Arecibo
2004-05-01,17,PR,Guayama
2004-05-01,12.4,PR,Mayaguez
2004-05-01,12,PR,Ponce
2004-05-01,11.4,PR,San German
2004-05-01,9.8,PR,San Juan
2004-06-01,5.5,AL,Anniston
2004-06-01,4.6,AL,Auburn
2004-06-01,5,AL,Birmingham
2004-06-01,4.9,AL,Daphne
2004-06-01,6.1,AL,Decatur
2004-06-01,4.9,AL,Dothan
2004-06-01,6.6,AL,Florence
2004-06-01,6.7,AL,Gadsden
2004-06-01,4.8,AL,Huntsville
2004-06-01,6.7,AL,Mobile
2004-06-01,5.7,AL,Montgomery
2004-06-01,5.3,AL,Tuscaloosa
2004-06-01,6.4,AK,Anchorage
2004-06-01,6.5,AK,Fairbanks
2004-06-01,5.5,AZ,Flagstaff
2004-06-01,4.6,AZ,Lake Havasu City
2004-06-01,4.6,AZ,Phoenix
2004-06-01,4.7,AZ,Prescott
2004-06-01,5,AZ,Sierra Vista
2004-06-01,4.8,AZ,Tucson
2004-06-01,15.8,AZ,Yuma
2004-06-01,3.9,AR,Fayetteville
2004-06-01,5.3,AR,Fort Smith
2004-06-01,6.2,AR,Hot Springs
2004-06-01,5.6,AR,Jonesboro
2004-06-01,5.1,AR,Little Rock
2004-06-01,7.9,AR,Pine Bluff
2004-06-01,9.8,CA,Bakersfield
2004-06-01,7.3,CA,Chico
2004-06-01,17.1,CA,El Centro
2004-06-01,10.4,CA,Fresno
2004-06-01,11.1,CA,Hanford
2004-06-01,6,CA,Los Angeles
2004-06-01,9.2,CA,Madera
2004-06-01,10.9,CA,Merced
2004-06-01,9.3,CA,Modesto
2004-06-01,4.7,CA,Napa
2004-06-01,5.4,CA,Oxnard
2004-06-01,7.6,CA,Redding
2004-06-01,5.9,CA,Riverside
2004-06-01,5.5,CA,Sacramento
2004-06-01,8.2,CA,Salinas
2004-06-01,4.8,CA,San Diego
2004-06-01,5.4,CA,San Francisco
2004-06-01,6.5,CA,San Jose
2004-06-01,4.7,CA,San Luis Obispo
2004-06-01,7,CA,Santa Cruz
2004-06-01,4.8,CA,Santa Maria
2004-06-01,4.9,CA,Santa Rosa
2004-06-01,8.8,CA,Stockton
2004-06-01,5.8,CA,Vallejo
2004-06-01,11.6,CA,Visalia
2004-06-01,10.2,CA,Yuba City
2004-06-01,4.8,CO,Boulder
2004-06-01,5.6,CO,Colorado Springs
2004-06-01,5.7,CO,Denver
2004-06-01,4.5,CO,Fort Collins
2004-06-01,5.3,CO,Grand Junction
2004-06-01,5.5,CO,Greeley
2004-06-01,7.3,CO,Pueblo
2004-06-01,4.6,CT,Bridgeport
2004-06-01,3.8,CT,Danbury
2004-06-01,5.2,CT,Hartford
2004-06-01,5,CT,New Haven
2004-06-01,4.6,CT,Norwich
2004-06-01,6.1,CT,Waterbury
2004-06-01,3.5,DE,Dover
2004-06-01,4.5,MD,Salisbury
2004-06-01,3.8,DC,Washington
2004-06-01,4.1,FL,Cape Coral
2004-06-01,3.4,FL,Crestview
2004-06-01,4.8,FL,Deltona
2004-06-01,3.6,FL,Gainesville
2004-06-01,5.7,FL,Homosassa Springs
2004-06-01,4.9,FL,Jacksonville
2004-06-01,5.1,FL,Lakeland
2004-06-01,4.6,FL,Miami
2004-06-01,4.4,FL,Naples
2004-06-01,4.3,FL,North Port
2004-06-01,4.9,FL,Ocala
2004-06-01,4.6,FL,Orlando
2004-06-01,4.6,FL,Palm Bay
2004-06-01,4.6,FL,Panama City
2004-06-01,4.5,FL,Pensacola
2004-06-01,5.7,FL,Port St. Lucie
2004-06-01,5,FL,Punta Gorda
2004-06-01,6.3,FL,Sebastian
2004-06-01,5.3,FL,Sebring
2004-06-01,4,FL,Tallahassee
2004-06-01,4.7,FL,Tampa
2004-06-01,4.8,FL,The Villages
2004-06-01,5.3,GA,Albany
2004-06-01,3.9,GA,Athens
2004-06-01,4.8,GA,Atlanta
2004-06-01,5.5,GA,Augusta
2004-06-01,4.3,GA,Brunswick
2004-06-01,5.6,GA,Columbus
2004-06-01,4.2,GA,Dalton
2004-06-01,4,GA,Gainesville
2004-06-01,5.2,GA,Hinesville
2004-06-01,4.9,GA,Macon
2004-06-01,4.5,GA,Rome
2004-06-01,4.2,GA,Savannah
2004-06-01,3.4,GA,Valdosta
2004-06-01,4.3,GA,Warner Robins
2004-06-01,3.3,HI,Kahului
2004-06-01,3.2,HI,Urban Honolulu
2004-06-01,4.6,ID,Boise City
2004-06-01,5.8,ID,Coeur d'Alene
2004-06-01,3.7,ID,Idaho Falls
2004-06-01,5.4,ID,Lewiston
2004-06-01,4.8,ID,Pocatello
2004-06-01,4.5,ID,Twin Falls
2004-06-01,4.3,IL,Bloomington
2004-06-01,5.6,IL,Carbondale
2004-06-01,4.4,IL,Champaign
2004-06-01,6.2,IL,Chicago
2004-06-01,7.9,IL,Danville
2004-06-01,5.1,IA,Davenport
2004-06-01,6.8,IL,Decatur
2004-06-01,7.3,IL,Kankakee
2004-06-01,5.4,IL,Peoria
2004-06-01,7.3,IL,Rockford
2004-06-01,5.1,IL,Springfield
2004-06-01,4.3,IN,Bloomington
2004-06-01,4.2,IN,Columbus
2004-06-01,4.2,IN,Elkhart
2004-06-01,4.7,IN,Evansville
2004-06-01,5.2,IN,Fort Wayne
2004-06-01,4.7,IN,Indianapolis
2004-06-01,6.1,IN,Kokomo
2004-06-01,4.8,IN,Lafayette
2004-06-01,6.1,IN,Michigan City
2004-06-01,5.9,IN,Muncie
2004-06-01,5,IN,South Bend
2004-06-01,6.9,IN,Terre Haute
2004-06-01,3,IA,Ames
2004-06-01,4.7,IA,Cedar Rapids
2004-06-01,4.3,IA,Des Moines
2004-06-01,4.3,IA,Dubuque
2004-06-01,3.5,IA,Iowa City
2004-06-01,4.7,IA,Sioux City
2004-06-01,4.4,IA,Waterloo
2004-06-01,4.1,KS,Lawrence
2004-06-01,4.1,KS,Manhattan
2004-06-01,6,KS,Topeka
2004-06-01,6,KS,Wichita
2004-06-01,5.1,KY,Bowling Green
2004-06-01,5.5,KY,Elizabethtown
2004-06-01,4.2,KY,Lexington
2004-06-01,5.3,KY,Louisville/Jefferson County
2004-06-01,5.5,KY,Owensboro
2004-06-01,5.8,LA,Alexandria
2004-06-01,6.4,LA,Baton Rouge
2004-06-01,7.1,LA,Hammond
2004-06-01,5.1,LA,Houma
2004-06-01,5.2,LA,Lafayette
2004-06-01,5.7,LA,Lake Charles
2004-06-01,5.7,LA,Monroe
2004-06-01,5.2,LA,New Orleans
2004-06-01,6.3,LA,Shreveport
2004-06-01,4.6,ME,Bangor
2004-06-01,4.3,ME,Lewiston
2004-06-01,3.3,ME,Portland
2004-06-01,4.6,MD,Baltimore
2004-06-01,3.3,MD,California
2004-06-01,6,MD,Cumberland
2004-06-01,4.4,MD,Hagerstown
2004-06-01,4.8,MA,Barnstable Town
2004-06-01,4.9,MA,Boston
2004-06-01,6.4,MA,Leominster
2004-06-01,7.2,MA,New Bedford
2004-06-01,4.8,MA,Pittsfield
2004-06-01,5.5,MA,Springfield
2004-06-01,5.4,MA,Worcester
2004-06-01,4.2,MI,Ann Arbor
2004-06-01,6.8,MI,Battle Creek
2004-06-01,7.4,MI,Bay City
2004-06-01,7.2,MI,Detroit
2004-06-01,7.9,MI,Flint
2004-06-01,6.2,MI,Grand Rapids
2004-06-01,7.4,MI,Jackson
2004-06-01,6,MI,Kalamazoo
2004-06-01,5.6,MI,Lansing
2004-06-01,6.2,MI,Midland
2004-06-01,6.1,MI,Monroe
2004-06-01,7.5,MI,Muskegon
2004-06-01,7.5,MI,Niles
2004-06-01,8.6,MI,Saginaw
2004-06-01,5.9,MN,Duluth
2004-06-01,3.8,MN,Mankato
2004-06-01,4.5,MN,Minneapolis
2004-06-01,4.2,MN,Rochester
2004-06-01,4.7,MN,St. Cloud
2004-06-01,5.2,MS,Gulfport
2004-06-01,5.2,MS,Hattiesburg
2004-06-01,5.1,MS,Jackson
2004-06-01,5.2,MO,Cape Girardeau
2004-06-01,4,MO,Columbia
2004-06-01,4.4,MO,Jefferson City
2004-06-01,5.5,MO,Joplin
2004-06-01,6.2,MO,Kansas City
2004-06-01,6.2,MO,St. Joseph
2004-06-01,6.1,MO,St. Louis
2004-06-01,4.9,MO,Springfield
2004-06-01,3.9,MT,Billings
2004-06-01,4.5,MT,Great Falls
2004-06-01,4.3,MT,Missoula
2004-06-01,4.3,NE,Grand Island
2004-06-01,3.4,NE,Lincoln
2004-06-01,4.2,NE,Omaha
2004-06-01,4.8,NV,Carson City
2004-06-01,4.3,NV,Las Vegas
2004-06-01,4,NV,Reno
2004-06-01,3.3,NH,Dover
2004-06-01,3.6,NH,Manchester
2004-06-01,3.5,NH,Portsmouth
2004-06-01,5.6,NJ,Atlantic City
2004-06-01,6.8,NJ,Ocean City
2004-06-01,4.2,NJ,Trenton
2004-06-01,6.7,NJ,Vineland
2004-06-01,5,NM,Albuquerque
2004-06-01,5.9,NM,Farmington
2004-06-01,6.1,NM,Las Cruces
2004-06-01,4.2,NM,Santa Fe
2004-06-01,4.2,NY,Albany
2004-06-01,5.3,NY,Binghamton
2004-06-01,5.8,NY,Buffalo
2004-06-01,6,NY,Elmira
2004-06-01,4.8,NY,Glens Falls
2004-06-01,4,NY,Ithaca
2004-06-01,4.8,NY,Kingston
2004-06-01,5.7,NY,New York
2004-06-01,5.2,NY,Rochester
2004-06-01,5.5,NY,Syracuse
2004-06-01,5.2,NY,Utica
2004-06-01,6.9,NY,Watertown
2004-06-01,4.2,NC,Asheville
2004-06-01,6.2,NC,Burlington
2004-06-01,5.8,NC,Charlotte
2004-06-01,4.4,NC,Durham
2004-06-01,5.3,NC,Fayetteville
2004-06-01,5.2,NC,Goldsboro
2004-06-01,5.5,NC,Greensboro
2004-06-01,5.6,NC,Greenville
2004-06-01,6.6,NC,Hickory
2004-06-01,5.4,NC,Jacksonville
2004-06-01,4.7,NC,New Bern
2004-06-01,4.4,NC,Raleigh
2004-06-01,7,NC,Rocky Mount
2004-06-01,4.5,NC,Wilmington
2004-06-01,5.3,NC,Winston
2004-06-01,3.1,ND,Bismarck
2004-06-01,2.9,ND,Fargo
2004-06-01,3.7,ND,Grand Forks
2004-06-01,6.2,OH,Akron
2004-06-01,6.9,OH,Canton
2004-06-01,5.4,OH,Cincinnati
2004-06-01,5.3,OH,Cleveland
2004-06-01,5.7,OH,Columbus
2004-06-01,6.5,OH,Dayton
2004-06-01,6.8,OH,Lima
2004-06-01,7.5,OH,Mansfield
2004-06-01,7,OH,Springfield
2004-06-01,7.3,OH,Toledo
2004-06-01,8.2,WV,Weirton
2004-06-01,7.4,OH,Youngstown
2004-06-01,3.5,OK,Enid
2004-06-01,4.2,OK,Lawton
2004-06-01,4.5,OK,Oklahoma City
2004-06-01,4.9,OK,Tulsa
2004-06-01,9.2,OR,Albany
2004-06-01,6.9,OR,Bend
2004-06-01,5.4,OR,Corvallis
2004-06-01,7.3,OR,Eugene
2004-06-01,8.3,OR,Grants Pass
2004-06-01,7.2,OR,Medford
2004-06-01,7,OR,Portland
2004-06-01,7.4,OR,Salem
2004-06-01,5.3,PA,Allentown
2004-06-01,5.2,PA,Altoona
2004-06-01,6.3,PA,Bloomsburg
2004-06-01,3.8,PA,Chambersburg
2004-06-01,5.7,PA,East Stroudsburg
2004-06-01,6.1,PA,Erie
2004-06-01,3.9,PA,Gettysburg
2004-06-01,4.4,PA,Harrisburg
2004-06-01,6.8,PA,Johnstown
2004-06-01,3.8,PA,Lancaster
2004-06-01,4,PA,Lebanon
2004-06-01,5.1,PA,Philadelphia
2004-06-01,5.7,PA,Pittsburgh
2004-06-01,5.2,PA,Reading
2004-06-01,6.4,PA,Scranton
2004-06-01,4.5,PA,State College
2004-06-01,6.1,PA,Williamsport
2004-06-01,4.5,PA,York
2004-06-01,5.4,RI,Providence
2004-06-01,5.4,SC,Charleston
2004-06-01,5.7,SC,Columbia
2004-06-01,8.2,SC,Florence
2004-06-01,6.3,SC,Greenville
2004-06-01,5.1,SC,Hilton Head Island
2004-06-01,5.7,SC,Myrtle Beach
2004-06-01,8.1,SC,Spartanburg
2004-06-01,7.6,SC,Sumter
2004-06-01,3.6,SD,Rapid City
2004-06-01,3.5,SD,Sioux Falls
2004-06-01,4.2,TN,Chattanooga
2004-06-01,4.9,TN,Clarksville
2004-06-01,4.8,TN,Cleveland
