date,city,statecode,dow,sp500,nasdaq,unemployment,housing
5/1/2003,Dayton,OH,8850.26,963.59,1472.56,6.7,48647
7/1/2003,Dayton,OH,9233.8,990.31,1640.13,6.6,48886
8/1/2003,Dayton,OH,9415.82,1008.01,1715.62,6.4,49115
10/1/2003,Dayton,OH,9801.12,1050.71,1832.25,6.2,49538
12/1/2003,Dayton,OH,10453.9,1111.92,1989.82,6.1,49696
3/1/2004,Dayton,OH,10357.7,1126.21,2057.8,6.3,49740
4/1/2004,Dayton,OH,10225.6,1107.3,2015.01,6.4,49942
6/1/2004,Dayton,OH,10435.5,1140.84,1990.77,6.5,50285
7/1/2004,Dayton,OH,10139.7,1101.72,2015.55,6.5,50269
9/1/2004,Dayton,OH,10080.3,1114.58,1850.41,6.6,50192
10/1/2004,Dayton,OH,10027.5,1130.2,1942.2,6.7,50228
11/1/2004,Dayton,OH,10428,1173.82,1979.87,6.7,50325
12/1/2004,Dayton,OH,10783,1211.92,2138.23,6.7,50461
2/1/2005,Dayton,OH,10766.2,1203.6,2068.7,6.7,50925
3/1/2005,Dayton,OH,10503.8,1180.59,2071.25,6.6,51110
4/1/2005,Dayton,OH,10192.5,1156.85,1984.81,6.5,51214
6/1/2005,Dayton,OH,10275,1191.33,2087.86,6.1,51432
7/1/2005,Dayton,OH,10640.9,1234.18,2057.37,6,51635
8/1/2005,Dayton,OH,10481.6,1220.33,2195.38,6,51797
9/1/2005,Dayton,OH,10568.7,1228.81,2147.9,6,52051
11/1/2005,Dayton,OH,10805.9,1249.48,2114.05,6,52213
12/1/2005,Dayton,OH,10717.5,1248.29,2267.17,5.9,52181
2/1/2006,Dayton,OH,10993.4,1280.66,2310.56,5.7,52103
3/1/2006,Dayton,OH,11109.3,1294.87,2314.64,5.6,51971
5/1/2006,Dayton,OH,11168.3,1270.09,2304.79,5.6,51803
6/1/2006,Dayton,OH,11150.2,1270.2,2219.86,5.8,51740
8/1/2006,Dayton,OH,11381.2,1303.82,2061.99,5.9,51281
9/1/2006,Dayton,OH,11679.1,1335.85,2193.16,6,51023
11/1/2006,Dayton,OH,12221.9,1400.63,2334.35,5.9,50886
12/1/2006,Dayton,OH,12463.2,1418.3,2413.21,5.9,50818
2/1/2007,Dayton,OH,12268.6,1406.82,2468.38,5.8,50691
3/1/2007,Dayton,OH,12354.3,1420.86,2404.21,5.8,50713
5/1/2007,Dayton,OH,13627.6,1530.62,2531.53,5.8,50100
6/1/2007,Dayton,OH,13408.6,1503.35,2613.92,5.9,49729
8/1/2007,Dayton,OH,13357.7,1473.99,2553.87,6,49660
10/1/2007,Dayton,OH,13930,1549.38,2740.99,5.9,49325
11/1/2007,Dayton,OH,13371.7,1481.14,2794.83,5.8,49023
2/1/2008,Dayton,OH,12266.4,1330.63,2413.36,6,47990
4/1/2008,Dayton,OH,12820.1,1385.59,2362.75,6.6,47756
5/1/2008,Dayton,OH,12638.3,1400.38,2480.71,6.8,47608
7/1/2008,Dayton,OH,11378,1267.38,2304.97,7.2,47162
8/1/2008,Dayton,OH,11544,1282.83,2310.96,7.3,46991
10/1/2008,Dayton,OH,9325.01,968.75,2069.4,7.8,46587
12/1/2008,Dayton,OH,8776.39,903.25,1398.07,8.9,46154
4/1/2009,Dayton,OH,8168.12,872.81,1551.6,11.2,46085
5/1/2009,Dayton,OH,8500.33,919.14,1719.2,11.4,46008
6/1/2009,Dayton,OH,8447,919.32,1828.68,11.5,45930
7/1/2009,Dayton,OH,9171.61,987.48,1845.72,11.5,45905
9/1/2009,Dayton,OH,9712.28,1057.08,1968.89,11.6,45612
10/1/2009,Dayton,OH,9712.73,1036.19,2057.48,11.7,45560
12/1/2009,Dayton,OH,10428,1115.1,2175.81,12,45387
2/1/2010,Dayton,OH,10325.3,1104.49,2171.2,11.8,44795
3/1/2010,Dayton,OH,10856.6,1169.43,2273.57,11.7,44058
4/1/2010,Dayton,OH,11008.6,1186.69,2402.58,11.4,43887
6/1/2010,Dayton,OH,9774.02,1030.71,2222.33,10.8,43692
7/1/2010,Dayton,OH,10465.9,1101.6,2101.36,10.6,43491
9/1/2010,Dayton,OH,10788,1141.2,2176.84,10.5,43290
10/1/2010,Dayton,OH,11118.5,1183.26,2370.75,10.4,43152
11/1/2010,Dayton,OH,11006,1180.55,2504.84,10.3,43051
12/1/2010,Dayton,OH,11577.5,1257.64,2549.43,10.1,42981
2/1/2011,Dayton,OH,12226.3,1327.22,2751.19,9.6,43143
3/1/2011,Dayton,OH,12319.7,1325.83,2737.41,9.5,43600
4/1/2011,Dayton,OH,12810.5,1363.61,2789.6,9.5,43603
6/1/2011,Dayton,OH,12414.3,1320.64,2769.19,9.6,43292
7/1/2011,Dayton,OH,12143.2,1292.28,2816.03,9.6,43195
8/1/2011,Dayton,OH,11613.5,1218.89,2744.61,9.5,42864
9/1/2011,Dayton,OH,10913.4,1131.42,2546.04,9.3,42699
11/1/2011,Dayton,OH,12045.7,1246.96,2606.96,8.7,42585
12/1/2011,Dayton,OH,12217.6,1257.6,2626.2,8.4,42314
2/1/2012,Dayton,OH,12952.1,1365.68,2848.27,8,41615
3/1/2012,Dayton,OH,13212,1408.47,2988.97,7.9,41175
5/1/2012,Dayton,OH,12393.5,1310.33,3050.44,7.8,40571
6/1/2012,Dayton,OH,12880.1,1362.16,2747.48,7.7,40554
8/1/2012,Dayton,OH,13090.8,1406.58,2920.21,7.7,40178
10/1/2012,Dayton,OH,13096.5,1412.16,3113.53,7.8,39874
11/1/2012,Dayton,OH,13025.6,1416.18,3020.06,7.8,40000
2/1/2013,Dayton,OH,14054.5,1514.68,3179.1,8,40806
3/1/2013,Dayton,OH,14578.5,1569.19,3169.74,8,40673
4/1/2013,Dayton,OH,14839.8,1597.57,3239.17,8,40803
5/1/2013,Dayton,OH,15115.6,1630.74,3299.13,7.9,40569
7/1/2013,Dayton,OH,15499.5,1685.73,3434.49,8,40388
8/1/2013,Dayton,OH,14810.3,1632.97,3675.74,8,40750
10/1/2013,Dayton,OH,15545.8,1756.54,3817.98,7.7,41362
11/1/2013,Dayton,OH,16086.4,1805.81,3922.04,7.5,41220
4/1/2014,Dayton,OH,16580.8,1883.95,4268.04,6,41397
5/1/2014,Dayton,OH,16717.2,1923.57,4127.45,5.9,41754
7/1/2014,Dayton,OH,16563.3,1930.67,4458.65,5.8,42477
8/1/2014,Dayton,OH,17098.4,2003.37,4352.64,5.7,42543
10/1/2014,Dayton,OH,17390.5,2018.05,4422.09,5.5,42149
12/1/2014,Dayton,OH,17823.1,2058.9,4727.35,5.2,41820
4/1/2015,Dayton,OH,17840.5,2085.51,4880.23,4.9,41351
5/1/2015,Dayton,OH,18010.7,2107.39,5005.39,4.8,41040
6/1/2015,Dayton,OH,17619.5,2063.11,5082.93,4.7,40678
7/1/2015,Dayton,OH,17689.9,2103.84,5013.12,4.6,40411
9/1/2015,Dayton,OH,16284.7,1920.03,4636.1,4.6,40178
10/1/2015,Dayton,OH,17663.5,2079.36,4627.08,4.6,40386
12/1/2015,Dayton,OH,17425,2043.94,5156.31,4.7,40529
2/1/2016,Dayton,OH,16516.5,1932.23,4620.37,4.7,40469
3/1/2016,Dayton,OH,17685.1,2059.74,4689.6,4.6,41084
4/1/2016,Dayton,OH,17773.6,2065.3,4914.54,4.6,41785
6/1/2016,Dayton,OH,17930,2098.86,4952.25,4.6,42572
7/1/2016,Dayton,OH,18432.2,2173.6,4862.57,4.7,42719
8/1/2016,Dayton,OH,18400.9,2170.95,5184.2,4.8,42857
9/1/2016,Dayton,OH,18308.2,2168.27,5227.21,4.9,43046
11/1/2016,Dayton,OH,19123.6,2198.81,5153.58,5,43614
12/1/2016,Dayton,OH,19762.6,2238.83,5251.11,4.9,44018
2/1/2017,Dayton,OH,20812.2,2363.64,5642.65,4.7,44857
3/1/2017,Dayton,OH,20663.2,2362.72,5904.03,4.7,44966
5/1/2017,Dayton,OH,21008.7,2411.8,6091.6,4.6,45509
6/1/2017,Dayton,OH,21349.6,2423.41,6246.83,4.7,45943
8/1/2017,Dayton,OH,21948.1,2471.65,6362.94,4.7,46937
9/1/2017,Dayton,OH,22405.1,2519.36,6435.33,4.7,47399
11/1/2017,Dayton,OH,24272.3,2584.84,6716.53,4.5,48279
12/1/2017,Dayton,OH,24719.2,2673.61,6847.59,4.3,48954
2/1/2018,Dayton,OH,25029.2,2713.83,7385.86,4.1,50316
3/1/2018,Dayton,OH,24103.1,2640.87,7180.56,4.2,50810
5/1/2018,Dayton,OH,24415.8,2705.27,7130.7,4.3,51374
6/1/2018,Dayton,OH,24271.4,2718.37,7554.33,4.3,51672
8/1/2018,Dayton,OH,25964.8,2901.52,7707.29,4.4,52883
10/1/2018,Dayton,OH,25115.8,2711.74,8037.3,4.5,53838
11/1/2018,Dayton,OH,25538.5,2760.17,7434.06,4.5,54188
2/1/2019,Dayton,OH,25916,2784.49,7263.87,4.4,54905
3/1/2019,Dayton,OH,25928.7,2834.4,7595.35,4.2,55134
4/1/2019,Dayton,OH,26592.9,2945.83,7828.91,4,55652
5/1/2019,Dayton,OH,24815,2752.06,8049.64,3.9,56142
7/1/2019,Dayton,OH,26864.3,2980.38,8091.16,3.9,56994
8/1/2019,Dayton,OH,26403.3,2926.46,8111.12,4,57306
10/1/2019,Dayton,OH,27046.2,3037.56,7908.68,4.2,58267
11/1/2019,Dayton,OH,28051.4,3140.98,8386.4,4.3,58946
4/1/2003,Denver,CO,8480.09,916.92,1348.3,6.3,257439
5/1/2003,Denver,CO,8850.26,963.59,1472.56,6.4,256954
7/1/2003,Denver,CO,9233.8,990.31,1640.13,6.4,257572
8/1/2003,Denver,CO,9415.82,1008.01,1715.62,6.4,257837
10/1/2003,Denver,CO,9801.12,1050.71,1832.25,6.3,259273
12/1/2003,Denver,CO,10453.9,1111.92,1989.82,6.2,260862
3/1/2004,Denver,CO,10357.7,1126.21,2057.8,6,261919
4/1/2004,Denver,CO,10225.6,1107.3,2015.01,5.9,263357
6/1/2004,Denver,CO,10435.5,1140.84,1990.77,5.7,265087
7/1/2004,Denver,CO,10139.7,1101.72,2015.55,5.6,265099
9/1/2004,Denver,CO,10080.3,1114.58,1850.41,5.5,265157
10/1/2004,Denver,CO,10027.5,1130.2,1942.2,5.5,265869
11/1/2004,Denver,CO,10428,1173.82,1979.87,5.5,266231
12/1/2004,Denver,CO,10783,1211.92,2138.23,5.5,267848
2/1/2005,Denver,CO,10766.2,1203.6,2068.7,5.4,270886
3/1/2005,Denver,CO,10503.8,1180.59,2071.25,5.4,271107
4/1/2005,Denver,CO,10192.5,1156.85,1984.81,5.3,271005
6/1/2005,Denver,CO,10275,1191.33,2087.86,5.2,271871
7/1/2005,Denver,CO,10640.9,1234.18,2057.37,5.1,272714
8/1/2005,Denver,CO,10481.6,1220.33,2195.38,5.1,273164
9/1/2005,Denver,CO,10568.7,1228.81,2147.9,5,273697
11/1/2005,Denver,CO,10805.9,1249.48,2114.05,4.9,275582
12/1/2005,Denver,CO,10717.5,1248.29,2267.17,4.8,275566
2/1/2006,Denver,CO,10993.4,1280.66,2310.56,4.6,276008
3/1/2006,Denver,CO,11109.3,1294.87,2314.64,4.6,277504
5/1/2006,Denver,CO,11168.3,1270.09,2304.79,4.5,278747
6/1/2006,Denver,CO,11150.2,1270.2,2219.86,4.5,278732
8/1/2006,Denver,CO,11381.2,1303.82,2061.99,4.3,279375
9/1/2006,Denver,CO,11679.1,1335.85,2193.16,4.2,279249
11/1/2006,Denver,CO,12221.9,1400.63,2334.35,4,278709
12/1/2006,Denver,CO,12463.2,1418.3,2413.21,3.9,278813
2/1/2007,Denver,CO,12268.6,1406.82,2468.38,3.7,277296
3/1/2007,Denver,CO,12354.3,1420.86,2404.21,3.7,276587
5/1/2007,Denver,CO,13627.6,1530.62,2531.53,3.6,278209
6/1/2007,Denver,CO,13408.6,1503.35,2613.92,3.7,277968
8/1/2007,Denver,CO,13357.7,1473.99,2553.87,3.8,278363
10/1/2007,Denver,CO,13930,1549.38,2740.99,4,276675
11/1/2007,Denver,CO,13371.7,1481.14,2794.83,4,275000
2/1/2008,Denver,CO,12266.4,1330.63,2413.36,4.2,270673
4/1/2008,Denver,CO,12820.1,1385.59,2362.75,4.5,266934
5/1/2008,Denver,CO,12638.3,1400.38,2480.71,4.6,263837
7/1/2008,Denver,CO,11378,1267.38,2304.97,5,259442
8/1/2008,Denver,CO,11544,1282.83,2310.96,5.2,258163
10/1/2008,Denver,CO,9325.01,968.75,2069.4,5.5,256765
12/1/2008,Denver,CO,8776.39,903.25,1398.07,6,254940
4/1/2009,Denver,CO,8168.12,872.81,1551.6,7.2,250800
5/1/2009,Denver,CO,8500.33,919.14,1719.2,7.4,253215
6/1/2009,Denver,CO,8447,919.32,1828.68,7.6,255659
7/1/2009,Denver,CO,9171.61,987.48,1845.72,7.7,256680
9/1/2009,Denver,CO,9712.28,1057.08,1968.89,7.9,256009
10/1/2009,Denver,CO,9712.73,1036.19,2057.48,8,256163
12/1/2009,Denver,CO,10428,1115.1,2175.81,8.3,257651
2/1/2010,Denver,CO,10325.3,1104.49,2171.2,8.4,261791
3/1/2010,Denver,CO,10856.6,1169.43,2273.57,8.5,263247
4/1/2010,Denver,CO,11008.6,1186.69,2402.58,8.6,262009
6/1/2010,Denver,CO,9774.02,1030.71,2222.33,8.7,257389
7/1/2010,Denver,CO,10465.9,1101.6,2101.36,8.7,255971
9/1/2010,Denver,CO,10788,1141.2,2176.84,8.8,254517
10/1/2010,Denver,CO,11118.5,1183.26,2370.75,8.8,252926
11/1/2010,Denver,CO,11006,1180.55,2504.84,8.9,251752
12/1/2010,Denver,CO,11577.5,1257.64,2549.43,8.8,251239
2/1/2011,Denver,CO,12226.3,1327.22,2751.19,8.6,250073
3/1/2011,Denver,CO,12319.7,1325.83,2737.41,8.5,249166
4/1/2011,Denver,CO,12810.5,1363.61,2789.6,8.3,249040
6/1/2011,Denver,CO,12414.3,1320.64,2769.19,8.1,246704
7/1/2011,Denver,CO,12143.2,1292.28,2816.03,8.1,245747
8/1/2011,Denver,CO,11613.5,1218.89,2744.61,8.1,245580
9/1/2011,Denver,CO,10913.4,1131.42,2546.04,8.2,245719
11/1/2011,Denver,CO,12045.7,1246.96,2606.96,8.2,248157
12/1/2011,Denver,CO,12217.6,1257.6,2626.2,8.1,248627
2/1/2012,Denver,CO,12952.1,1365.68,2848.27,8.1,248980
3/1/2012,Denver,CO,13212,1408.47,2988.97,8,250048
5/1/2012,Denver,CO,12393.5,1310.33,3050.44,7.9,252992
6/1/2012,Denver,CO,12880.1,1362.16,2747.48,7.9,255272
8/1/2012,Denver,CO,13090.8,1406.58,2920.21,7.6,260509
10/1/2012,Denver,CO,13096.5,1412.16,3113.53,7.4,264685
11/1/2012,Denver,CO,13025.6,1416.18,3020.06,7.4,266689
2/1/2013,Denver,CO,14054.5,1514.68,3179.1,7.1,273814
3/1/2013,Denver,CO,14578.5,1569.19,3169.74,7.1,275977
4/1/2013,Denver,CO,14839.8,1597.57,3239.17,7,278581
5/1/2013,Denver,CO,15115.6,1630.74,3299.13,6.9,281173
7/1/2013,Denver,CO,15499.5,1685.73,3434.49,6.6,287818
8/1/2013,Denver,CO,14810.3,1632.97,3675.74,6.5,291484
10/1/2013,Denver,CO,15545.8,1756.54,3817.98,6.1,296497
11/1/2013,Denver,CO,16086.4,1805.81,3922.04,6,297995
4/1/2014,Denver,CO,16580.8,1883.95,4268.04,5.2,308652
5/1/2014,Denver,CO,16717.2,1923.57,4127.45,5,313190
7/1/2014,Denver,CO,16563.3,1930.67,4458.65,4.6,318124
8/1/2014,Denver,CO,17098.4,2003.37,4352.64,4.5,318502
10/1/2014,Denver,CO,17390.5,2018.05,4422.09,4.3,323494
12/1/2014,Denver,CO,17823.1,2058.9,4727.35,4.1,331145
4/1/2015,Denver,CO,17840.5,2085.51,4880.23,3.9,348192
5/1/2015,Denver,CO,18010.7,2107.39,5005.39,3.8,349666
6/1/2015,Denver,CO,17619.5,2063.11,5082.93,3.7,351840
7/1/2015,Denver,CO,17689.9,2103.84,5013.12,3.6,355427
9/1/2015,Denver,CO,16284.7,1920.03,4636.1,3.4,366080
10/1/2015,Denver,CO,17663.5,2079.36,4627.08,3.3,370338
12/1/2015,Denver,CO,17425,2043.94,5156.31,3.2,377827
2/1/2016,Denver,CO,16516.5,1932.23,4620.37,3.2,384522
3/1/2016,Denver,CO,17685.1,2059.74,4689.6,3.2,386445
4/1/2016,Denver,CO,17773.6,2065.3,4914.54,3.2,388369
6/1/2016,Denver,CO,17930,2098.86,4952.25,3.1,394398
7/1/2016,Denver,CO,18432.2,2173.6,4862.57,3.1,397305
8/1/2016,Denver,CO,18400.9,2170.95,5184.2,3,400053
9/1/2016,Denver,CO,18308.2,2168.27,5227.21,3,403025
11/1/2016,Denver,CO,19123.6,2198.81,5153.58,2.8,409087
12/1/2016,Denver,CO,19762.6,2238.83,5251.11,2.7,411996
2/1/2017,Denver,CO,20812.2,2363.64,5642.65,2.5,417347
3/1/2017,Denver,CO,20663.2,2362.72,5904.03,2.5,421584
5/1/2017,Denver,CO,21008.7,2411.8,6091.6,2.5,429404
6/1/2017,Denver,CO,21349.6,2423.41,6246.83,2.5,432297
8/1/2017,Denver,CO,21948.1,2471.65,6362.94,2.7,436966
9/1/2017,Denver,CO,22405.1,2519.36,6435.33,2.7,438572
11/1/2017,Denver,CO,24272.3,2584.84,6716.53,2.7,443428
12/1/2017,Denver,CO,24719.2,2673.61,6847.59,2.7,446264
2/1/2018,Denver,CO,25029.2,2713.83,7385.86,2.7,452356
3/1/2018,Denver,CO,24103.1,2640.87,7180.56,2.8,456020
5/1/2018,Denver,CO,24415.8,2705.27,7130.7,3,465248
6/1/2018,Denver,CO,24271.4,2718.37,7554.33,3.1,469044
8/1/2018,Denver,CO,25964.8,2901.52,7707.29,3.3,474925
10/1/2018,Denver,CO,25115.8,2711.74,8037.3,3.5,481539
11/1/2018,Denver,CO,25538.5,2760.17,7434.06,3.5,484282
2/1/2019,Denver,CO,25916,2784.49,7263.87,3.5,486548
3/1/2019,Denver,CO,25928.7,2834.4,7595.35,3.3,485814
4/1/2019,Denver,CO,26592.9,2945.83,7828.91,3.2,484689
5/1/2019,Denver,CO,24815,2752.06,8049.64,3,483245
7/1/2019,Denver,CO,26864.3,2980.38,8091.16,2.8,482926
8/1/2019,Denver,CO,26403.3,2926.46,8111.12,2.7,484092
10/1/2019,Denver,CO,27046.2,3037.56,7908.68,2.6,485149
11/1/2019,Denver,CO,28051.4,3140.98,8386.4,2.5,485539
4/1/2003,Des Moines,IA,8480.09,916.92,1348.3,4.1,104671
5/1/2003,Des Moines,IA,8850.26,963.59,1472.56,4.1,105077
7/1/2003,Des Moines,IA,9233.8,990.31,1640.13,4.1,105733
8/1/2003,Des Moines,IA,9415.82,1008.01,1715.62,4.1,106312
10/1/2003,Des Moines,IA,9801.12,1050.71,1832.25,4,107398
12/1/2003,Des Moines,IA,10453.9,1111.92,1989.82,4,108133
3/1/2004,Des Moines,IA,10357.7,1126.21,2057.8,4.4,109078
4/1/2004,Des Moines,IA,10225.6,1107.3,2015.01,4.3,109301
6/1/2004,Des Moines,IA,10435.5,1140.84,1990.77,4.3,109957
7/1/2004,Des Moines,IA,10139.7,1101.72,2015.55,4.3,110331
9/1/2004,Des Moines,IA,10080.3,1114.58,1850.41,4.3,111012
10/1/2004,Des Moines,IA,10027.5,1130.2,1942.2,4.2,111397
11/1/2004,Des Moines,IA,10428,1173.82,1979.87,4.2,111770
12/1/2004,Des Moines,IA,10783,1211.92,2138.23,4.1,112130
2/1/2005,Des Moines,IA,10766.2,1203.6,2068.7,4,112859
3/1/2005,Des Moines,IA,10503.8,1180.59,2071.25,4,113302
4/1/2005,Des Moines,IA,10192.5,1156.85,1984.81,3.9,113744
6/1/2005,Des Moines,IA,10275,1191.33,2087.86,3.9,114609
7/1/2005,Des Moines,IA,10640.9,1234.18,2057.37,3.9,115031
8/1/2005,Des Moines,IA,10481.6,1220.33,2195.38,3.9,115499
9/1/2005,Des Moines,IA,10568.7,1228.81,2147.9,3.9,115887
11/1/2005,Des Moines,IA,10805.9,1249.48,2114.05,3.9,116889
12/1/2005,Des Moines,IA,10717.5,1248.29,2267.17,3.9,117439
2/1/2006,Des Moines,IA,10993.4,1280.66,2310.56,3.3,118428
3/1/2006,Des Moines,IA,11109.3,1294.87,2314.64,3.3,118954
5/1/2006,Des Moines,IA,11168.3,1270.09,2304.79,3.3,119811
6/1/2006,Des Moines,IA,11150.2,1270.2,2219.86,3.3,120057
8/1/2006,Des Moines,IA,11381.2,1303.82,2061.99,3.4,120545
9/1/2006,Des Moines,IA,11679.1,1335.85,2193.16,3.4,120805
11/1/2006,Des Moines,IA,12221.9,1400.63,2334.35,3.4,121096
12/1/2006,Des Moines,IA,12463.2,1418.3,2413.21,3.4,121237
2/1/2007,Des Moines,IA,12268.6,1406.82,2468.38,3.4,121547
3/1/2007,Des Moines,IA,12354.3,1420.86,2404.21,3.4,121731
5/1/2007,Des Moines,IA,13627.6,1530.62,2531.53,3.4,122044
6/1/2007,Des Moines,IA,13408.6,1503.35,2613.92,3.4,122189
8/1/2007,Des Moines,IA,13357.7,1473.99,2553.87,3.4,122084
10/1/2007,Des Moines,IA,13930,1549.38,2740.99,3.4,121636
11/1/2007,Des Moines,IA,13371.7,1481.14,2794.83,3.4,121497
2/1/2008,Des Moines,IA,12266.4,1330.63,2413.36,3.5,121166
4/1/2008,Des Moines,IA,12820.1,1385.59,2362.75,3.7,120115
5/1/2008,Des Moines,IA,12638.3,1400.38,2480.71,3.8,119618
7/1/2008,Des Moines,IA,11378,1267.38,2304.97,4,118978
8/1/2008,Des Moines,IA,11544,1282.83,2310.96,4.1,118928
10/1/2008,Des Moines,IA,9325.01,968.75,2069.4,4.3,118635
12/1/2008,Des Moines,IA,8776.39,903.25,1398.07,5,117734
4/1/2009,Des Moines,IA,8168.12,872.81,1551.6,6,115314
5/1/2009,Des Moines,IA,8500.33,919.14,1719.2,6.1,114981
6/1/2009,Des Moines,IA,8447,919.32,1828.68,6.1,114823
7/1/2009,Des Moines,IA,9171.61,987.48,1845.72,6.1,114560
9/1/2009,Des Moines,IA,9712.28,1057.08,1968.89,6.1,114347
10/1/2009,Des Moines,IA,9712.73,1036.19,2057.48,6.1,114489
12/1/2009,Des Moines,IA,10428,1115.1,2175.81,6.1,114339
2/1/2010,Des Moines,IA,10325.3,1104.49,2171.2,6,113983
3/1/2010,Des Moines,IA,10856.6,1169.43,2273.57,5.9,114154
4/1/2010,Des Moines,IA,11008.6,1186.69,2402.58,5.9,114328
6/1/2010,Des Moines,IA,9774.02,1030.71,2222.33,5.8,113984
7/1/2010,Des Moines,IA,10465.9,1101.6,2101.36,5.7,113302
9/1/2010,Des Moines,IA,10788,1141.2,2176.84,5.7,111439
10/1/2010,Des Moines,IA,11118.5,1183.26,2370.75,5.7,110340
11/1/2010,Des Moines,IA,11006,1180.55,2504.84,5.7,109455
12/1/2010,Des Moines,IA,11577.5,1257.64,2549.43,5.7,108723
2/1/2011,Des Moines,IA,12226.3,1327.22,2751.19,5.6,107971
3/1/2011,Des Moines,IA,12319.7,1325.83,2737.41,5.6,107396
4/1/2011,Des Moines,IA,12810.5,1363.61,2789.6,5.6,106543
6/1/2011,Des Moines,IA,12414.3,1320.64,2769.19,5.5,104762
7/1/2011,Des Moines,IA,12143.2,1292.28,2816.03,5.5,104133
8/1/2011,Des Moines,IA,11613.5,1218.89,2744.61,5.4,103663
9/1/2011,Des Moines,IA,10913.4,1131.42,2546.04,5.4,103280
11/1/2011,Des Moines,IA,12045.7,1246.96,2606.96,5.3,102850
12/1/2011,Des Moines,IA,12217.6,1257.6,2626.2,5.3,102792
2/1/2012,Des Moines,IA,12952.1,1365.68,2848.27,5.1,101689
3/1/2012,Des Moines,IA,13212,1408.47,2988.97,5.1,101342
5/1/2012,Des Moines,IA,12393.5,1310.33,3050.44,5,101985
6/1/2012,Des Moines,IA,12880.1,1362.16,2747.48,5,102366
8/1/2012,Des Moines,IA,13090.8,1406.58,2920.21,5,103421
10/1/2012,Des Moines,IA,13096.5,1412.16,3113.53,4.9,104891
11/1/2012,Des Moines,IA,13025.6,1416.18,3020.06,4.9,105442
2/1/2013,Des Moines,IA,14054.5,1514.68,3179.1,4.9,107224
3/1/2013,Des Moines,IA,14578.5,1569.19,3169.74,4.8,107653
4/1/2013,Des Moines,IA,14839.8,1597.57,3239.17,4.8,107579
5/1/2013,Des Moines,IA,15115.6,1630.74,3299.13,4.7,107708
7/1/2013,Des Moines,IA,15499.5,1685.73,3434.49,4.6,108479
8/1/2013,Des Moines,IA,14810.3,1632.97,3675.74,4.6,108799
10/1/2013,Des Moines,IA,15545.8,1756.54,3817.98,4.5,109205
11/1/2013,Des Moines,IA,16086.4,1805.81,3922.04,4.4,109445
4/1/2014,Des Moines,IA,16580.8,1883.95,4268.04,4.1,111414
5/1/2014,Des Moines,IA,16717.2,1923.57,4127.45,4.1,111681
7/1/2014,Des Moines,IA,16563.3,1930.67,4458.65,4,111923
8/1/2014,Des Moines,IA,17098.4,2003.37,4352.64,4,111935
10/1/2014,Des Moines,IA,17390.5,2018.05,4422.09,4,111959
12/1/2014,Des Moines,IA,17823.1,2058.9,4727.35,3.9,111879
4/1/2015,Des Moines,IA,17840.5,2085.51,4880.23,3.7,113630
5/1/2015,Des Moines,IA,18010.7,2107.39,5005.39,3.6,114262
6/1/2015,Des Moines,IA,17619.5,2063.11,5082.93,3.6,114839
7/1/2015,Des Moines,IA,17689.9,2103.84,5013.12,3.6,115481
9/1/2015,Des Moines,IA,16284.7,1920.03,4636.1,3.5,117267
10/1/2015,Des Moines,IA,17663.5,2079.36,4627.08,3.4,118116
12/1/2015,Des Moines,IA,17425,2043.94,5156.31,3.4,119712
2/1/2016,Des Moines,IA,16516.5,1932.23,4620.37,3.3,120833
3/1/2016,Des Moines,IA,17685.1,2059.74,4689.6,3.3,121284
4/1/2016,Des Moines,IA,17773.6,2065.3,4914.54,3.3,121863
6/1/2016,Des Moines,IA,17930,2098.86,4952.25,3.4,123214
7/1/2016,Des Moines,IA,18432.2,2173.6,4862.57,3.4,123963
8/1/2016,Des Moines,IA,18400.9,2170.95,5184.2,3.4,124380
9/1/2016,Des Moines,IA,18308.2,2168.27,5227.21,3.4,124432
11/1/2016,Des Moines,IA,19123.6,2198.81,5153.58,3.2,125372
12/1/2016,Des Moines,IA,19762.6,2238.83,5251.11,3.2,125996
2/1/2017,Des Moines,IA,20812.2,2363.64,5642.65,3.1,127186
3/1/2017,Des Moines,IA,20663.2,2362.72,5904.03,3.1,128018
5/1/2017,Des Moines,IA,21008.7,2411.8,6091.6,3,129332
6/1/2017,Des Moines,IA,21349.6,2423.41,6246.83,3,129848
8/1/2017,Des Moines,IA,21948.1,2471.65,6362.94,2.9,131187
9/1/2017,Des Moines,IA,22405.1,2519.36,6435.33,2.8,132296
11/1/2017,Des Moines,IA,24272.3,2584.84,6716.53,2.7,134041
12/1/2017,Des Moines,IA,24719.2,2673.61,6847.59,2.6,135119
2/1/2018,Des Moines,IA,25029.2,2713.83,7385.86,2.6,136147
3/1/2018,Des Moines,IA,24103.1,2640.87,7180.56,2.5,136238
5/1/2018,Des Moines,IA,24415.8,2705.27,7130.7,2.4,138094
6/1/2018,Des Moines,IA,24271.4,2718.37,7554.33,2.4,138764
8/1/2018,Des Moines,IA,25964.8,2901.52,7707.29,2.3,139955
10/1/2018,Des Moines,IA,25115.8,2711.74,8037.3,2.3,141654
11/1/2018,Des Moines,IA,25538.5,2760.17,7434.06,2.3,142050
2/1/2019,Des Moines,IA,25916,2784.49,7263.87,2.3,143815
3/1/2019,Des Moines,IA,25928.7,2834.4,7595.35,2.4,144826
